url,name,fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
/cbb/players/bill-uhl-2.html,Bill Uhl,15.6,.442,6.9,7.4,.635,4.7,88,7-0,2.8,18.5,4.69,14.6
/cbb/players/bill-uhl-3.html,Bill Uhl,3.0,.667,2.0,3.0,.333,1.0,2,6-9,0.0,5.0,6.46,
/cbb/players/dom-uhl-1.html,Dom Uhl,3.0,.381,1.1,1.2,.600,0.7,114,6-8,0.9,3.4,7.94,2.6
/cbb/players/george-uhl-1.html,George Uhl,7.1,.415,3.0,2.6,.723,1.9,50,6-1,2.9,7.8,-5.39,3.7
/cbb/players/jack-uhlar-1.html,Jack Uhlar,1.0,.667,0.7,0.0,,0.0,6,,0.3,1.3,-0.76,0.3
/cbb/players/ken-uhlar-1.html,Ken Uhlar,1.0,.286,0.3,0.1,.000,0.0,7,6-6,0.4,0.6,-4.46,1.3
/cbb/players/craig-uhle-1.html,Craig Uhle,4.6,.457,2.1,1.1,.651,0.7,59,6-10,2.2,4.9,1.35,3.9
/cbb/players/walter-uhle-1.html,Walter Uhle,3.2,.419,1.3,0.7,.706,0.5,23,5-9,1.1,3.2,-5.86,1.6
/cbb/players/reece-uhlenhopp-1.html,Reece Uhlenhopp,1.7,.375,0.6,0.3,.842,0.3,62,6-8,1.3,1.9,2.35,1.6
/cbb/players/decker-uhlhorn-1.html,Decker Uhlhorn,2.5,.294,0.7,1.3,.670,0.9,67,6-3,2.0,2.4,-1.56,3.8
/cbb/players/jay-uhrin-1.html,Jay Uhrin,1.2,.667,0.8,0.0,,0.0,5,6-2,0.2,1.8,-4.89,0.2
/cbb/players/siem-uijtendaal-1.html,Siem Uijtendaal,4.2,.351,1.5,0.9,.850,0.7,23,6-6,0.9,4.6,-3.93,1.6
/cbb/players/ofure-ujadughele-1.html,Ofure Ujadughele,1.9,.343,0.7,0.6,.524,0.3,36,6-3,1.1,1.7,1.30,2.0
/cbb/players/jeffrey-uju-1.html,Jeffrey Uju,1.8,.496,0.9,0.6,.538,0.3,66,6-7,1.2,2.1,-1.34,2.6
/cbb/players/jermaine-ukaegbu-1.html,Jermaine Ukaegbu,1.5,.636,0.9,0.9,.493,0.5,80,6-6,2.0,2.3,-6.21,3.1
/cbb/players/okey-ukah-1.html,Okey Ukah,0.5,.462,0.2,0.1,.250,0.0,27,6-7,0.3,0.5,8.18,0.6
/cbb/players/quincy-ukaigwe-1.html,Quincy Ukaigwe,0.8,.478,0.4,0.3,.211,0.1,59,6-9,1.9,0.8,-4.30,1.5
/cbb/players/ike-ukawuba-1.html,Ike Ukawuba,0.6,.320,0.2,0.1,.200,0.0,41,6-3,0.3,0.4,8.82,0.2
/cbb/players/rob-ukawuba-1.html,Rob Ukawuba,5.2,.472,2.5,2.4,.655,1.6,102,6-3,2.1,7.1,-5.08,3.4
/cbb/players/ezenwa-ukeagu-1.html,Ezenwa Ukeagu,3.7,.517,1.9,2.6,.715,1.9,47,6-8,1.8,5.7,5.89,4.0
/cbb/players/bobby-ukrop-1.html,Bobby Ukrop,5.7,.429,2.5,1.8,.659,1.2,72,6-0,2.4,6.1,-5.73,2.6
/cbb/players/david-ulak-1.html,David Ulak,0.3,.000,0.0,0.3,.250,0.1,16,6-5,0.1,0.1,-3.96,0.4
/cbb/players/steve-ulaki-1.html,Steve Ulaki,4.2,.432,1.8,3.5,.748,2.6,35,,2.3,6.2,-3.30,
/cbb/players/scott-ulaneo-1.html,Scott Ulaneo,2.5,.444,1.1,1.7,.527,0.9,64,6-10,2.2,3.3,-3.52,2.9
/cbb/players/bob-ulasewicz-1.html,Bob Ulasewicz,1.1,.257,0.3,0.4,.857,0.4,32,6-3,0.6,0.9,1.22,0.5
/cbb/players/dick-ulasewicz-1.html,Dick Ulasewicz,1.5,.250,0.4,0.0,,0.0,13,6-2,0.6,0.8,1.46,0.5
/cbb/players/bill-ulbin-1.html,Bill Ulbin,2.1,.379,0.8,0.8,.679,0.6,64,6-1,1.1,2.1,-3.28,1.1
/cbb/players/ahron-ulis-1.html,Ahron Ulis,2.0,.383,0.8,1.4,.884,1.3,30,6-3,1.1,2.9,5.27,1.4
/cbb/players/tyler-ulis-1.html,Tyler Ulis,8.4,.427,3.6,3.4,.846,2.9,72,5-9,1.7,11.3,8.76,2.4
/cbb/players/ron-ullrich-1.html,Ron Ullrich,1.0,.000,0.0,0.0,,0.0,1,6-1,0.0,0.0,-1.59,0.0
/cbb/players/jim-ulm-1.html,Jim Ulm,9.8,.415,4.1,3.0,.728,2.2,86,6-2,1.4,10.3,-0.90,4.6
/cbb/players/robert-ulm-1.html,Robert Ulm,,.000,,,.333,,,,,,,
/cbb/players/brant-ulmer-1.html,Brant Ulmer,0.1,1.000,0.1,0.0,,0.0,8,6-7,0.1,0.3,-4.46,0.3
/cbb/players/carl-ulmer-1.html,Carl Ulmer,1.4,.420,0.6,1.4,.613,0.9,100,6-6,0.9,2.0,-8.20,2.1
/cbb/players/jeremy-ulmer-1.html,Jeremy Ulmer,1.1,.280,0.3,0.6,.615,0.4,22,6-7,,1.0,8.03,1.1
/cbb/players/lamonte-ulmer-1.html,Lamonte Ulmer,6.1,.504,3.1,2.4,.711,1.7,136,6-6,1.3,8.0,2.29,5.2
/cbb/players/lowell-ullmer-1.html,Lowell Ulmer,2.4,.406,1.0,1.1,.514,0.6,100,6-5,1.9,2.6,-5.90,1.9
/cbb/players/ron-ulmer-1.html,Ron Ulmer,3.4,.523,1.8,1.4,.769,1.1,19,6-5,1.0,4.6,-11.15,1.4
/cbb/players/ron-ulmer-2.html,Ron Ulmer,1.4,.429,0.6,0.3,.375,0.1,30,,0.4,1.3,3.97,0.8
/cbb/players/benjamin-uloko-1.html,Benjamin Uloko,4.6,.581,2.7,1.9,.657,1.2,55,6-7,2.2,6.6,-4.58,3.4
/cbb/players/buzz-ulrey-1.html,Buzz Ulrey,1.8,.063,0.1,1.1,.100,0.1,9,5-10,0.3,0.3,-1.76,0.2
