url,name,fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
/cbb/players/taylor-young-1.html,Taylor Young,2.8,.372,1.0,1.1,.770,0.9,111,6-1,1.5,3.4,2.15,1.0
/cbb/players/ted-young-1.html,Ted Young,6.7,.474,3.2,3.0,.717,2.1,115,6-8,2.8,8.5,6.59,5.1
/cbb/players/terry-young-1.html,Terry Young,9.4,.318,3.0,1.8,.727,1.3,56,5-11,0.7,8.9,-3.00,2.0
/cbb/players/terry-young-2.html,Terry Young,6.2,.433,2.7,3.1,.697,2.1,54,6-8,3.0,7.5,-1.46,7.1
/cbb/players/thad-young-1.html,Thad Young,5.1,.489,2.5,3.8,.670,2.6,54,6-6,0.5,7.6,-9.39,3.4
/cbb/players/thaddeus-young-1.html,Thaddeus Young,11.9,.478,5.7,2.3,.743,1.7,31,6-8,2.0,14.4,9.36,4.9
/cbb/players/tim-young-1.html,Tim Young,8.4,.503,4.2,4.2,.768,3.2,132,7-0,2.8,11.7,8.24,8.1
/cbb/players/tom-young-1.html,Tom Young,5.3,.477,2.5,2.0,.643,1.3,58,6-3,1.8,6.4,-5.08,3.4
/cbb/players/tom-young-2.html,Tom Young,6.6,.397,2.6,4.1,.670,2.8,64,6-1,1.4,8.0,-4.36,5.2
/cbb/players/tom-young-3.html,Tom Young,3.9,.560,2.2,2.1,.604,1.3,65,6-11,1.6,5.6,-3.97,2.6
/cbb/players/tony-young-1.html,Tony Young,6.3,.417,2.6,1.4,.824,1.2,139,6-1,2.8,7.7,4.45,1.8
/cbb/players/tony-young-2.html,Tony Young,5.1,.377,1.9,1.2,.636,0.8,27,6-3,2.0,5.2,-4.00,2.0
/cbb/players/toot-young-1.html,Toot Young,10.3,.400,4.1,1.9,.795,1.5,60,6-3,1.6,12.4,-1.62,4.2
/cbb/players/torez-young-1.html,Torez Young,4.2,.313,1.3,2.0,.684,1.4,19,6-3,1.8,4.2,-12.75,1.8
/cbb/players/trace-young-1.html,Trace Young,6.9,.401,2.8,1.1,.633,0.7,28,6-8,1.8,7.6,2.80,3.6
/cbb/players/trace-young-2.html,Trace Young,0.1,.000,0.0,0.0,,0.0,11,6-3,0.1,0.0,0.86,0.0
/cbb/players/trae-young-1.html,Trae Young,19.3,.422,8.2,8.6,.861,7.4,32,6-2,1.8,27.4,10.56,3.9
/cbb/players/travis-young-1.html,Travis Young,10.4,.432,4.5,2.4,.733,1.8,104,6-1,,12.3,0.45,3.4
/cbb/players/tre-young-1.html,Tre Young,1.0,1.000,1.0,0.0,,0.0,1,,1.0,2.0,-9.23,0.0
/cbb/players/tyler-young-1.html,Tyler Young,0.7,.429,0.3,0.8,.750,0.6,10,6-8,0.1,1.2,0.68,0.8
/cbb/players/tyrone-young-1.html,Tyrone Young,2.5,.349,0.9,0.2,.750,0.1,25,6-4,0.4,2.0,1.47,0.8
/cbb/players/vernon-young-1.html,Vernon Young,,,0.3,0.5,.400,0.2,11,,0.7,0.7,2.04,
/cbb/players/virgil-young-1.html,Virgil Young,2.1,.309,0.7,0.5,.524,0.3,44,6-8,1.5,1.7,-9.88,1.5
/cbb/players/walter-young-1.html,Walter Young,1.5,.333,0.5,0.0,,0.0,2,,0.5,1.0,9.94,0.5
/cbb/players/walter-young-2.html,Walter Young,7.1,.461,3.3,1.9,.637,1.2,59,6-4,2.9,7.8,2.11,4.2
/cbb/players/warren-young-1.html,Warren Young,2.1,.467,1.0,1.1,.625,0.7,21,6-7,1.6,2.7,0.25,1.9
/cbb/players/wayne-young-1.html,Wayne Young,5.8,.323,1.9,1.0,.696,0.7,22,6-1,0.6,4.5,0.36,2.7
/cbb/players/wilbert-young-1.html,Wilbert Young,1.9,.464,0.9,1.0,.612,0.6,51,5-10,0.9,2.4,-6.15,0.6
/cbb/players/william-young-2.html,William Young,3.0,.488,1.5,0.9,.708,0.6,53,6-4,0.7,3.6,-3.57,2.3
/cbb/players/willie-young-1.html,Willie Young,9.1,.418,3.8,3.6,.784,2.9,60,6-2,2.7,11.8,-5.61,2.6
/cbb/players/willie-young-2.html,Willie Young,7.6,.501,3.8,3.1,.682,2.1,47,6-5,2.7,9.5,-3.50,5.5
/cbb/players/zach-young-1.html,Zach Young,0.6,.095,0.1,0.6,.684,0.4,67,6-0,0.4,0.5,-5.40,0.3
/cbb/players/zion-young-1.html,Zion Young,7.2,.401,2.9,1.8,.832,1.5,94,6-4,1.6,8.7,-2.15,3.0
/cbb/players/_-young-4.html,_ Young,,,0.1,,,0.4,11,,,0.5,-1.27,
/cbb/players/_-young-7.html,_ Young,1.5,.385,0.6,0.3,.600,0.2,17,,0.4,1.4,3.19,1.6
/cbb/players/_-young-9.html,_ Young,2.1,.588,1.3,0.6,.200,0.1,8,,0.8,2.6,-4.39,0.5
/cbb/players/_-young-1.html,_ Young,,,0.0,0.0,,0.0,3,,0.3,0.0,-13.49,
/cbb/players/_-young-10.html,_ Young,,,0.4,0.8,.500,0.4,8,,1.1,1.1,-13.74,
/cbb/players/_-young-2.html,_ Young,,,4.2,,,3.7,18,,,12.2,,
/cbb/players/_-young-3.html,_ Young,0.7,.167,0.1,0.1,.000,0.0,9,6-3,0.3,0.2,3.07,
/cbb/players/montez-youngjr-1.html,Montez Young Jr.,4.2,.480,2.0,0.7,.250,0.2,12,6-5,1.6,4.3,5.47,5.2
/cbb/players/terry-youngbauer-1.html,Terry Youngbauer,5.6,.473,2.6,1.3,.796,1.1,107,,1.6,6.3,3.68,1.8
/cbb/players/dan-youngblade-1.html,Dan Youngblade,3.8,.259,1.0,1.0,.541,0.5,38,6-3,1.1,2.5,5.40,
/cbb/players/chris-youngblood-1.html,Chris Youngblood,10.9,.420,4.6,2.0,.836,1.6,37,6-4,2.1,12.9,-0.59,4.2
/cbb/players/dason-youngblood-1.html,Dason Youngblood,6.1,.336,2.1,0.8,.786,0.6,18,6-2,1.7,4.8,-3.43,2.2
/cbb/players/david-youngblood-1.html,David Youngblood,2.0,.390,0.8,0.7,.639,0.5,82,6-7,1.1,2.0,-0.20,1.2
/cbb/players/jay-youngblood-1.html,Jay Youngblood,9.8,.453,4.4,3.3,.726,2.4,67,6-5,2.3,12.4,1.38,4.0
/cbb/players/jhamar-youngblood-1.html,Jhamar Youngblood,8.3,.434,3.6,2.8,.635,1.8,96,6-1,2.2,9.7,-3.89,3.2
/cbb/players/jim-youngblood-1.html,Jim Youngblood,7.7,.582,4.5,4.6,.788,3.6,74,6-3,2.5,12.6,3.69,5.7
/cbb/players/kendall-youngblood-1.html,Kendall Youngblood,11.8,.467,5.5,5.2,.754,3.9,114,6-4,,15.6,4.10,5.9
/cbb/players/melvin-youngblood-1.html,Melvin Youngblood,3.9,.510,2.0,3.2,.720,2.3,37,5-11,,6.2,-7.03,1.1
/cbb/players/payton-youngblood-1.html,Payton Youngblood,6.1,.411,2.5,1.9,.790,1.5,65,6-5,2.1,7.9,-2.86,3.2
/cbb/players/quentin-youngblood-1.html,Quentin Youngblood,3.2,.383,1.2,1.3,.688,0.9,71,6-4,0.3,3.6,8.53,1.9
/cbb/players/robert-youngblood-1.html,Robert Youngblood,11.3,.589,6.6,5.8,.629,3.6,90,6-7,,17.0,-9.21,8.1
/cbb/players/skipper-youngblood-1.html,Skipper Youngblood,4.4,.502,2.2,2.1,.601,1.3,121,6-8,,5.7,-0.81,4.0
/cbb/players/john-youngdale-1.html,John Youngdale,1.4,.348,0.5,0.1,.500,0.1,17,6-4,0.6,1.0,0.16,0.9
/cbb/players/tom-youngdale-1.html,Tom Youngdale,6.2,.532,3.3,2.6,.777,2.0,72,6-10,1.1,8.5,-3.06,4.3
/cbb/players/irv-youngelman-1.html,Irv Youngelman,2.5,.600,1.5,1.0,.750,0.8,4,6-2,2.3,3.8,,
/cbb/players/aquil-younger-1.html,Aquil Younger,1.1,.324,0.3,0.4,.708,0.3,63,6-0,0.8,1.0,-1.39,0.7
/cbb/players/brandon-younger-1.html,Brandon Younger,5.3,.384,2.0,1.1,.725,0.8,70,6-7,2.1,5.7,-2.51,3.2
/cbb/players/jc-younger-1.html,JC Younger,7.2,.397,2.9,1.2,.783,0.9,121,6-4,1.5,8.6,-5.94,2.7
/cbb/players/jerian-younger-1.html,Jerian Younger,4.1,.457,1.9,2.0,.659,1.3,68,6-9,1.8,5.2,-3.25,2.9
/cbb/players/kenny-younger-1.html,Kenny Younger,10.2,.476,4.9,4.3,.664,2.9,87,6-9,,13.0,4.97,7.3
/cbb/players/ray-younger-1.html,Ray Younger,14.6,.406,5.9,3.1,.642,2.0,60,6-4,3.1,16.4,-6.67,5.4
/cbb/players/carroll-youngkin-1.html,Carroll Youngkin,9.4,.540,5.1,7.1,.573,4.0,81,,2.9,14.2,1.63,10.2
/cbb/players/glenn-youngkin-1.html,Glenn Youngkin,2.0,.304,0.6,0.4,.429,0.2,58,6-7,0.4,1.4,2.56,1.2
/cbb/players/grant-youngkin-1.html,Grant Youngkin,0.9,.000,0.0,0.0,,0.0,14,6-3,0.1,0.0,-0.23,0.3
/cbb/players/randy-youngling-1.html,Randy Youngling,4.5,.437,2.0,0.8,.286,0.2,44,6-7,1.9,4.1,-1.23,3.2
/cbb/players/aj-youngman-1.html,A.J. Youngman,3.2,.398,1.3,0.2,.714,0.2,32,6-3,1.4,3.7,-3.29,1.3
/cbb/players/austin-younker-1.html,Austin Younker,0.0,,0.0,1.3,.750,1.0,3,6-6,0.3,1.0,-3.13,0.0
/cbb/players/baylor-younker-1.html,Baylor Younker,1.2,.583,0.7,0.6,.500,0.3,10,6-10,1.0,1.9,1.43,1.5
/cbb/players/ed-younkin-1.html,Ed Younkin,3.2,.371,1.2,1.0,.643,0.6,28,6-5,1.3,3.0,-4.50,2.0
/cbb/players/royce-youree-1.html,Royce Youree,10.6,.418,4.5,5.8,.778,4.5,62,,3.4,13.4,-6.86,5.2
/cbb/players/jonson-yousefzadeh-1.html,Jonson Yousefzadeh,1.4,.297,0.4,0.0,.000,0.0,46,6-3,0.9,1.0,,0.6
/cbb/players/nathan-yow-1.html,Nathan Yow,1.0,.000,0.0,0.0,,0.0,2,6-0,0.5,0.0,-1.48,0.5
/cbb/players/don-yowell-1.html,Don Yowell,2.1,.451,0.9,1.0,.613,0.6,95,6-9,1.5,2.5,6.83,1.7
/cbb/players/_-yoydat-1.html,_ Yoydat,,,0.4,0.4,.667,0.3,8,,0.0,1.0,,
/cbb/players/nick-yrursa-1.html,Nick Yrursa,7.8,.445,3.5,2.6,.744,1.9,49,6-2,3.0,8.8,-8.06,4.3
/cbb/players/leif-yttergren-1.html,Leif Yttergren,3.8,.456,1.7,0.7,.714,0.5,21,6-9,2.0,3.9,-3.11,2.6
/cbb/players/anthony-yu-1.html,Anthony Yu,0.0,,0.0,0.0,,0.0,1,6-2,1.0,0.0,4.05,0.0
/cbb/players/rick-yudt-1.html,Rick Yudt,10.3,.447,4.6,2.8,.818,2.3,107,6-7,,12.9,3.06,4.6
/cbb/players/allen-yuhas-1.html,Allen Yuhas,3.1,.450,1.4,0.3,.250,0.1,13,6-5,1.4,2.8,4.54,0.9
/cbb/players/kevin-yuhas-1.html,Kevin Yuhas,0.4,.200,0.1,0.3,.750,0.2,13,6-5,0.9,0.4,-5.79,0.8
/cbb/players/george-yuille-1.html,George Yuille,8.7,.419,3.6,5.6,.775,4.4,56,6-1,,12.4,-6.35,2.7
/cbb/players/george-yule-1.html,George Yule,4.3,.465,2.0,2.9,.606,1.8,44,6-8,1.7,5.7,-2.16,4.6
/cbb/players/john-yule-1.html,John Yule,4.6,.486,2.2,3.2,.675,2.1,80,6-8,2.3,6.6,2.32,4.8
/cbb/players/eito-yuminami-1.html,Eito Yuminami,0.8,.563,0.4,0.7,.867,0.6,21,5-6,0.2,1.6,-2.32,0.4
/cbb/players/jack-yun-1.html,Jack Yun,6.1,.532,3.3,1.1,.852,0.9,56,6-4,1.5,7.5,1.09,1.8
/cbb/players/paul-yungst-1.html,Paul Yungst,1.8,.292,0.5,0.6,.391,0.2,37,6-3,0.8,1.3,-2.93,0.9
/cbb/players/rich-yunkus-1.html,Rich Yunkus,20.5,.507,10.4,7.3,.788,5.8,84,6-9,2.6,26.6,2.29,11.4
/cbb/players/jemaa-yuoir-1.html,Jemaa Yuori,0.0,,0.0,0.0,,0.0,1,6-3,0.0,0.0,-4.98,0.0
/cbb/players/john-yurachek-1.html,John Yurachek,8.5,.467,4.0,2.8,.667,1.9,53,6-6,2.7,9.8,-3.74,7.5
/cbb/players/matt-yurak-1.html,Matt Yurak,2.4,.412,1.0,0.7,.400,0.3,7,6-4,2.1,2.3,-4.04,2.0
/cbb/players/bernie-yurin-1.html,Bernie Yurin,2.7,.360,1.0,1.9,.594,1.1,89,6-4,2.2,3.1,-2.19,3.0
/cbb/players/robert-yurko-1.html,Robert Yurko,7.4,.314,2.3,2.0,.583,1.2,60,6-2,2.5,5.8,1.55,
/cbb/players/joe-yurkonis-1.html,Joe Yurkonis,0.8,.143,0.1,0.1,.000,0.0,9,,0.3,0.2,-0.61,0.9
/cbb/players/don-yurkovich-1.html,Don Yurkovich,,,0.6,1.0,.200,0.2,10,,2.7,1.4,,
/cbb/players/omer-yurtseven-1.html,Omer Yurtseven,9.3,.539,5.0,2.5,.693,1.8,81,7-0,2.9,12.1,8.13,7.1
/cbb/players/atakan-yurttas-1.html,Atakan Yurttas,0.6,.200,0.1,1.5,.667,1.0,8,6-5,0.3,1.3,-4.34,0.5
/cbb/players/ray-yusi-1.html,Ray Yusi,0.3,.000,0.0,0.0,,0.0,3,6-2,0.7,0.0,-3.67,0.7
/cbb/players/temidayo-yussuf-1.html,Temidayo Yussuf,6.0,.481,2.9,3.7,.599,2.2,125,6-7,2.7,8.0,1.72,4.9
