url,name,fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
/cbb/players/jon-land-1.html,Jon Land,0.7,.235,0.2,0.1,1.000,0.1,24,6-4,0.1,0.5,7.65,0.5
/cbb/players/matt-land-1.html,Matt Land,2.7,.449,1.2,1.2,.650,0.8,83,6-6,1.5,3.4,-5.10,1.5
/cbb/players/maxwell-land-1.html,Maxwell Land,7.7,.437,3.4,1.3,.795,1.0,30,6-4,1.8,9.2,-5.03,4.1
/cbb/players/mike-land-1.html,Mike Land,4.8,.525,2.5,1.2,.681,0.8,38,6-6,1.8,5.8,-1.55,3.2
/cbb/players/ross-land-1.html,Ross Land,8.6,.472,4.1,2.7,.838,2.2,117,6-5,,13.0,-3.00,3.3
/cbb/players/walt-land-1.html,Walt Land,1.9,.329,0.6,0.8,.469,0.4,42,6-6,1.3,1.6,-2.57,2.1
/cbb/players/elton-landahl-1.html,Elton Landahl,3.4,.427,1.5,3.0,.591,1.8,22,6-8,3.8,4.7,,16.4
/cbb/players/jock-landale-1.html,Jock Landale,8.3,.625,5.2,3.7,.738,2.7,126,6-11,2.3,13.2,1.89,6.7
/cbb/players/rick-landau-1.html,Rick Landau,7.1,.356,2.5,3.3,.795,2.6,75,5-9,1.2,7.7,-1.44,3.0
/cbb/players/mason-landdeck-1.html,Mason Landdeck,6.6,.329,2.2,3.0,.848,2.5,11,6-2,3.0,7.8,-1.95,2.0
/cbb/players/john-lander-1.html,John Lander,0.7,.250,0.2,0.3,.500,0.2,6,6-3,0.3,0.7,-4.53,0.0
/cbb/players/khristian-lander-1.html,Khristian Lander,2.6,.300,0.8,0.5,.813,0.4,34,6-2,1.3,2.4,5.98,0.9
/cbb/players/leveil-lander-1.html,Leveil Lander,0.8,.238,0.2,0.4,.444,0.2,25,6-2,0.5,0.6,-11.22,0.8
/cbb/players/matt-lander-1.html,Matt Lander,9.4,.401,3.8,5.1,.775,4.0,60,6-4,1.8,12.4,-5.14,2.1
/cbb/players/n-landerman-1.html,N Landerman,1.0,.000,0.0,1.0,.000,0.0,1,6-1,2.0,0.0,0.41,
/cbb/players/ashley-landers-1.html,Ashley Landers,0.7,.368,0.2,0.3,.556,0.2,29,6-8,0.0,0.7,-0.18,0.5
/cbb/players/bill-landers-1.html,Bill Landers,2.6,.244,0.6,0.6,.667,0.4,16,,1.1,1.5,1.67,1.1
/cbb/players/fred-landers-1.html,Fred Landers,2.6,.388,1.0,0.5,.600,0.3,31,6-5,1.3,2.5,-1.63,1.4
/cbb/players/gary-landers-1.html,Gary Landers,10.1,.469,4.8,2.6,.725,1.9,98,6-6,3.3,11.4,-2.79,5.7
/cbb/players/jeremy-landers-1.html,Jeremy Landers,3.3,.359,1.2,1.4,.625,0.9,107,6-2,1.9,3.5,-2.27,1.7
/cbb/players/logan-landers-1.html,Logan Landers,0.9,.444,0.4,0.6,.667,0.4,10,6-9,1.0,1.2,-2.60,1.2
/cbb/players/trey-landers-1.html,Trey Landers,6.6,.544,3.6,2.5,.660,1.7,101,6-5,2.5,9.4,3.39,6.0
/cbb/players/bob-landes-1.html,Bob Landes,1.5,.357,0.5,0.7,.421,0.3,55,6-8,1.2,1.4,-2.39,1.3
/cbb/players/jt-landes-1.html,J.T. Landes,1.3,.320,0.4,0.4,.429,0.2,19,,0.4,1.0,5.30,0.5
/cbb/players/sylven-landesberg-1.html,Sylven Landesberg,13.1,.439,5.7,5.9,.802,4.7,55,6-6,1.9,16.9,7.63,5.5
/cbb/players/greg-landfair-1.html,Greg Landfair,0.4,.375,0.2,0.1,1.000,0.1,20,,0.7,0.4,-7.17,0.3
/cbb/players/rhau-chavis-landfair-1.html,Rhau-Chavis Landfair,3.4,.356,1.2,1.8,.627,1.2,60,6-10,2.7,3.6,-9.83,3.1
/cbb/players/mel-landfried-1.html,Mel Landfried,0.6,1.286,0.8,0.3,2.400,0.7,34,6-8,0.6,2.3,4.52,2.5
/cbb/players/george-landgrebe-1.html,George Landgrebe,4.3,.436,1.9,2.4,.841,2.1,18,,3.4,5.8,-2.43,4.4
/cbb/players/olof-landgren-1.html,Olof Landgren,3.2,.365,1.2,1.3,.667,0.8,105,6-9,2.3,3.7,3.54,2.1
/cbb/players/dave-landis-1.html,Dave Landis,1.9,.255,0.5,0.3,1.000,0.3,27,6-0,0.6,1.3,-3.59,0.6
/cbb/players/dick-landis-1.html,Dick Landis,6.3,.230,1.5,2.8,.557,1.5,22,,1.8,4.5,-7.04,4.0
/cbb/players/max-landis-1.html,Max Landis,8.9,.411,3.6,2.7,.812,2.2,128,6-2,1.4,11.5,-3.96,1.7
/cbb/players/paul-landis-2.html,Paul Landis,8.4,.377,3.2,3.5,.737,2.5,55,5-11,1.9,8.9,2.55,2.1
/cbb/players/roger-landis-1.html,Roger Landis,1.7,.400,0.7,0.6,.692,0.4,23,6-0,0.9,1.8,,0.8
/cbb/players/dan-landisch-1.html,Dan Landisch,0.4,.286,0.1,0.3,.667,0.2,20,6-6,0.3,0.5,2.11,0.8
/cbb/players/harold-landolt-1.html,Harold Landolt,7.0,.374,2.6,3.9,.620,2.4,67,6-4,3.4,7.7,4.99,5.2
/cbb/players/billy-landram-1.html,Billy Landram,8.8,.375,3.3,3.4,.729,2.5,58,6-5,1.1,10.9,4.68,3.5
/cbb/players/jeremy-landram-1.html,Jeremy Landram,0.3,.500,0.1,0.3,1.000,0.3,7,6-0,,0.7,1.53,0.3
/cbb/players/dale-landrith-1.html,Dale Landrith,1.3,.523,0.7,1.0,.673,0.7,49,6-8,1.0,2.1,-4.10,1.9
/cbb/players/elijah-landrum-1.html,Elijah Landrum,3.8,.287,1.1,0.5,.625,0.3,32,6-0,1.3,3.1,3.66,1.6
/cbb/players/marc-landrum-1.html,Marc Landrum,5.9,.409,2.4,2.3,.745,1.7,47,6-3,1.5,6.5,-6.19,4.3
/cbb/players/derrick-landrus-1.html,Derrick Landrus,8.2,.423,3.5,3.2,.766,2.4,100,6-2,1.7,11.2,-4.55,2.9
/cbb/players/antoine-landry-1.html,Antoine Landry,5.7,.397,2.3,1.1,.735,0.8,92,5-11,1.0,6.7,0.34,1.2
/cbb/players/brandon-landry-1.html,Brandon Landry,0.5,.222,0.1,0.1,1.000,0.1,17,6-0,0.4,0.5,6.42,0.2
/cbb/players/carl-landry-1.html,Carl Landry,10.5,.602,6.3,7.9,.714,5.6,64,6-9,3.0,18.4,8.86,7.1
/cbb/players/carl-landry-2.html,Carl Landry,5.7,.423,2.4,2.7,.718,1.9,41,5-11,2.2,7.0,-10.63,3.0
/cbb/players/coy-landry-1.html,Coy Landry,1.5,.286,0.4,1.0,.857,0.9,14,6-2,1.0,1.8,-13.92,0.8
/cbb/players/frank-landry-1.html,Frank Landry,7.8,.327,2.5,2.5,.570,1.4,46,5-8,1.7,6.7,0.19,1.6
