fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
1.0,.250,0.3,0.3,.000,0.0,4,,0.0,0.5,-0.56,0.0
6.9,.413,2.8,2.2,.781,1.8,114,6-7,,8.5,-7.57,4.0
4.1,.354,1.5,2.1,.659,1.4,20,,2.0,4.5,-2.59,1.3
4.4,.495,2.2,1.8,.514,0.9,76,6-4,1.8,5.3,-8.18,3.3
1.1,.388,0.4,0.4,.529,0.2,43,6-8,0.9,1.3,-1.78,1.1
13.5,.373,5.0,3.6,.613,2.2,67,6-5,2.4,14.5,7.95,5.2
2.2,.333,0.7,2.2,.582,1.3,36,6-0,2.1,2.7,0.64,0.9
1.7,.417,0.7,0.6,.750,0.4,7,5-11,0.3,1.9,6.43,0.0
0.7,.316,0.2,0.1,.500,0.1,29,6-3,0.7,0.6,7.69,0.6
14.6,.311,4.6,2.8,.664,1.8,79,6-2,3.0,11.0,-1.92,8.4
8.3,.398,3.3,2.3,.774,1.8,114,6-2,1.5,9.8,1.76,1.8
12.9,.508,6.5,4.2,.800,3.4,77,6-4,1.8,16.4,-2.23,3.4
3.7,.354,1.3,1.3,.706,0.9,13,6-6,1.0,4.0,0.54,2.2
2.6,.261,0.7,0.8,.381,0.3,27,,0.8,1.6,-12.41,1.7
0.7,.558,0.4,0.5,.314,0.2,66,6-11,0.9,0.9,2.29,1.2
0.0,,0.0,0.0,,0.0,1,,0.0,0.0,-3.83,0.0
7.3,.533,3.9,2.8,.608,1.7,65,6-10,3.4,9.5,-1.45,3.7
3.3,.377,1.3,0.9,.489,0.5,48,6-2,1.3,3.2,1.25,1.7
0.3,.000,0.0,0.0,,0.0,3,,0.3,0.0,8.13,0.0
10.1,.492,5.0,3.3,.777,2.6,63,6-8,3.4,12.6,-3.34,4.0
5.5,.400,2.2,2.6,.743,1.9,103,6-2,1.4,7.4,-5.27,2.5
3.3,.381,1.3,1.4,.615,0.9,72,6-5,0.5,4.0,0.46,1.9
1.2,.329,0.4,0.5,.590,0.3,72,6-1,1.1,1.1,1.94,1.0
1.6,.400,0.6,0.1,.750,0.1,38,6-1,0.3,1.8,-5.73,0.4
4.7,.439,2.1,1.3,.742,1.0,115,6-2,0.7,6.4,-1.74,1.1
1.0,.000,0.0,0.0,,0.0,1,5-11,1.0,0.0,-6.96,0.0
0.8,.487,0.4,0.8,.579,0.5,46,6-10,0.9,1.3,4.00,1.5
1.0,.000,0.0,0.0,,0.0,1,6-4,0.0,0.0,3.49,0.0
9.5,.413,3.9,4.3,.787,3.4,127,6-5,2.7,13.4,1.46,4.0
10.3,.512,5.3,4.2,.780,3.2,94,6-3,3.0,13.8,5.73,3.0
0.0,,0.0,1.0,.500,0.5,2,,,0.5,-0.61,0.5
6.1,.477,2.9,1.8,.824,1.5,56,6-8,2.0,8.2,3.25,3.0
2.4,.369,0.9,0.7,.675,0.5,120,6-6,1.3,2.8,6.20,1.5
1.3,.467,0.6,0.7,.313,0.2,23,,0.5,1.4,,0.8
0.6,.364,0.2,0.0,,0.0,18,6-3,0.2,0.7,5.66,0.1
1.0,.000,0.0,0.5,.000,0.0,2,6-3,0.0,0.0,-1.75,0.5
5.0,.397,2.0,3.2,.824,2.6,53,6-3,,7.6,7.75,2.1
0.7,.429,0.3,0.5,.200,0.1,10,6-3,0.4,0.8,-1.39,1.5
0.7,1.000,0.7,0.7,1.000,0.7,3,6-0,0.0,2.0,,0.3
,.250,,,.667,,,,,,,
3.8,.413,1.6,2.2,.781,1.7,29,6-0,,5.3,-8.61,2.4
6.7,.533,3.6,2.3,.647,1.5,108,6-9,3.0,8.8,-1.39,6.3
8.3,.437,3.6,4.3,.818,3.5,123,6-9,3.0,12.3,9.54,5.6
6.8,.595,4.0,3.4,.517,1.7,152,7-1,2.1,9.8,4.60,5.4
1.6,.250,0.4,0.8,.500,0.4,5,6-4,,1.4,-1.52,1.2
2.9,.292,0.9,1.7,.567,0.9,36,6-3,1.1,2.7,-2.86,2.9
1.7,.600,1.0,1.4,.615,0.9,9,,,2.9,-7.16,2.0
,,,,.697,,,,,,,
