fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
5.8,.387,2.3,1.8,.714,1.3,120,6-3,1.5,6.9,6.43,1.8
1.5,.188,0.3,0.5,.500,0.3,11,,0.5,0.8,0.83,1.3
6.8,.350,2.4,1.8,.739,1.3,26,6-2,1.3,6.7,-11.62,1.8
1.3,.300,0.4,0.6,.444,0.3,15,,0.3,1.1,5.50,1.1
4.3,.450,1.9,1.9,.594,1.1,37,6-1,1.8,5.5,-3.58,2.1
4.2,.524,2.2,0.8,.750,0.6,5,,,5.0,1.53,1.0
3.3,.354,1.2,0.8,.702,0.6,112,6-1,1.1,3.5,-7.95,1.3
3.5,.432,1.5,0.8,.548,0.4,52,6-7,,3.6,-9.14,2.5
2.7,.307,0.8,0.3,.900,0.2,38,6-1,0.8,2.4,-0.29,0.6
9.3,.437,4.1,3.3,.684,2.3,35,6-4,2.8,10.5,-7.46,6.6
9.1,.554,5.0,3.8,.708,2.7,60,6-5,2.5,12.7,1.10,8.6
4.8,.593,2.9,2.2,.621,1.4,30,6-5,,7.1,0.18,5.9
,,9.7,3.2,1.122,3.6,23,6-5,3.0,23.0,,
16.1,.454,7.3,5.2,.735,3.9,41,6-3,1.9,18.5,-0.90,8.5
5.2,.390,2.0,2.4,.621,1.5,55,5-9,2.4,6.3,-2.48,1.8
5.4,.372,2.0,0.6,.818,0.5,72,6-1,1.5,6.2,2.09,1.1
10.9,.420,4.6,2.2,.802,1.7,56,6-3,1.7,12.6,-4.45,3.4
12.4,.458,5.7,2.6,.620,1.6,78,6-5,1.7,13.0,3.37,11.5
5.5,.470,2.6,2.8,.595,1.7,30,6-5,2.1,6.9,-5.55,4.7
4.8,.528,2.6,2.6,.652,1.7,60,6-4,,6.8,3.26,3.0
0.6,.333,0.2,0.3,.667,0.2,10,6-3,0.1,0.6,8.13,0.1
7.1,.394,2.8,1.4,.700,1.0,35,6-6,1.5,6.6,-0.77,3.6
12.0,.505,6.1,3.5,.835,2.9,26,,,15.1,-13.49,1.7
8.6,.635,5.5,3.4,.621,2.1,69,6-10,2.6,13.0,11.18,7.4
7.2,.364,2.6,1.4,.711,1.0,27,,,6.4,4.48,2.9
0.6,.375,0.2,0.8,.545,0.4,14,6-6,0.5,0.9,3.26,0.6
2.2,.481,1.0,0.1,.667,0.1,25,6-6,1.1,2.5,-2.35,1.4
2.4,.342,0.8,0.9,.800,0.7,51,6-4,1.6,2.3,-4.08,1.6
13.9,.453,6.3,3.2,.750,2.4,67,6-3,2.3,15.0,-8.97,3.4
0.0,,0.0,0.0,,0.0,2,6-9,0.0,0.0,1.69,0.0
14.5,.522,7.6,5.8,.713,4.2,70,6-4,3.0,19.3,-2.72,7.1
0.0,,0.0,0.0,,0.0,1,,,0.0,6.49,0.0
10.2,.446,4.5,2.0,.626,1.3,77,,3.5,10.3,-4.58,7.4
2.7,.371,1.0,0.7,.717,0.5,72,,0.3,2.8,-8.10,1.5
8.3,.500,4.2,4.1,.664,2.7,58,6-7,2.4,11.3,-4.69,4.5
4.6,.505,2.3,1.4,.717,1.0,101,6-0,1.6,5.7,-2.80,2.1
1.8,.438,0.8,0.3,1.000,0.3,9,6-1,0.9,1.9,2.00,0.3
6.9,.340,2.4,1.3,.556,0.7,14,6-5,1.5,5.4,2.60,4.4
7.5,.459,3.4,1.9,.736,1.4,69,6-7,2.2,8.5,8.41,5.3
1.8,.523,0.9,0.9,.727,0.6,25,6-7,2.1,2.5,-6.56,2.0
0.9,.400,0.4,0.3,.800,0.3,48,6-5,1.0,1.2,-11.27,0.8
11.1,.458,5.1,2.8,.790,2.2,42,6-3,2.7,12.4,3.87,3.3
4.1,.482,2.0,1.3,.717,0.9,47,6-8,0.5,5.2,1.18,3.5
12.3,.454,5.6,3.8,.603,2.3,52,6-6,2.3,13.5,-5.13,10.4
0.4,.667,0.3,0.1,.000,0.0,8,,0.3,0.5,7.59,0.3
9.2,.390,3.6,3.5,.726,2.5,118,6-3,2.8,10.8,2.75,4.1
8.5,.375,3.2,1.2,.714,0.9,63,,1.0,9.4,6.39,2.5
3.5,.000,0.0,0.5,1.000,0.5,2,6-0,0.5,0.5,,
5.3,.446,2.4,2.1,.636,1.3,64,6-2,1.0,6.3,-4.65,3.2
4.7,.525,2.4,1.0,.705,0.7,43,6-3,0.9,5.6,4.75,1.6
0.4,.500,0.2,0.3,.333,0.1,22,6-0,0.1,0.5,3.52,0.7
8.3,.527,4.3,3.0,.607,1.8,127,6-6,1.5,10.5,-3.25,5.1
11.0,.415,4.6,4.2,.613,2.6,129,6-5,2.5,12.6,7.31,5.2
2.7,.435,1.2,1.3,.773,1.0,57,6-10,1.6,3.2,-2.71,3.2
1.8,.667,1.2,1.2,.333,0.4,5,6-3,0.8,3.0,-0.07,1.6
5.4,.468,2.5,0.9,.417,0.4,55,,1.7,5.6,6.21,1.9
1.6,.267,0.4,0.3,.706,0.2,54,,0.7,1.1,5.99,0.6
5.0,.477,2.4,1.9,.611,1.2,115,6-7,2.1,6.0,1.02,3.4
,,,,.538,,,,,,,
,,,,,,,,,,-3.55,
,,0.4,0.7,.722,0.5,26,,0.5,1.3,,
0.0,,0.2,0.3,.143,0.0,22,6-0,1.2,0.4,,
0.0,,0.0,0.0,,0.0,2,,0.5,0.0,-7.33,0.0
1.5,.278,0.4,0.8,.444,0.3,12,6-7,1.3,1.2,0.42,1.6
1.3,.500,0.7,0.0,,0.0,3,6-3,0.7,1.3,-7.10,0.7
3.6,.397,1.4,1.5,.833,1.3,16,6-5,0.9,4.1,-4.02,1.9
5.0,.399,2.0,1.3,.791,1.1,110,6-0,0.6,5.7,-5.80,1.0
3.6,.355,1.3,1.9,.718,1.3,21,6-5,1.4,3.9,-6.75,2.9
12.4,.457,5.6,3.2,.742,2.4,74,6-2,1.9,13.7,-3.10,2.6
3.8,.350,1.3,1.2,.548,0.7,26,6-6,,3.4,5.69,2.1
5.3,.377,2.0,1.2,.536,0.7,23,6-2,1.9,4.7,-10.77,2.9
14.2,.346,4.9,4.4,.632,2.8,66,6-6,4.0,12.6,6.30,
,,,,,,,,,,6.58,
9.1,.467,4.2,1.8,.806,1.5,94,6-4,0.5,9.9,0.76,1.7
8.0,.435,3.5,1.7,.737,1.2,60,6-5,1.8,8.2,5.54,2.5
2.5,.400,1.0,0.5,.000,0.0,2,,0.5,2.0,-1.42,
12.6,.463,5.8,5.9,.665,3.9,75,6-7,2.6,15.6,1.88,11.7
1.5,.463,0.7,0.7,.632,0.4,27,6-3,0.8,1.9,4.63,0.9
8.5,.431,3.7,5.0,.547,2.7,71,6-5,2.6,10.0,-1.46,8.2
7.7,.410,3.1,1.1,.694,0.7,102,6-4,1.6,8.4,-0.67,3.7
4.8,.237,1.1,1.6,.923,1.5,8,5-10,1.9,3.9,2.21,1.0
2.6,.343,0.9,1.2,.718,0.8,67,6-4,0.8,3.0,-4.44,2.1
1.5,.436,0.7,0.6,.579,0.3,63,6-8,0.6,1.7,-3.82,1.4
5.5,.415,2.3,1.0,.638,0.7,121,6-5,1.9,6.5,-8.07,3.0
4.6,.438,2.0,1.8,.757,1.3,102,5-10,,5.7,-5.82,1.8
3.3,.522,1.7,3.6,.529,1.9,104,6-8,,5.3,-10.51,5.7
2.8,.333,0.9,1.0,.543,0.5,36,6-0,1.1,2.5,6.92,1.2
3.4,.403,1.4,1.9,.704,1.3,91,6-5,0.3,4.2,-5.46,2.1
10.5,.431,4.5,1.8,.795,1.4,62,6-2,2.4,13.5,4.12,3.2
,,,,,,,,,,,
3.4,.301,1.0,1.5,.761,1.2,57,6-6,1.9,3.2,6.38,1.2
4.9,.424,2.1,1.5,.750,1.1,24,6-4,,5.3,-7.70,4.7
5.9,.383,2.3,2.6,.706,1.9,62,6-7,2.2,7.2,-2.12,5.0
10.3,.341,3.5,3.2,.700,2.3,28,6-6,3.2,9.3,4.39,11.3
5.2,.435,2.3,2.0,.673,1.3,110,6-4,2.0,7.0,-7.08,5.3
2.0,.694,1.4,1.2,.538,0.7,85,6-11,1.4,3.4,-2.95,2.2
0.3,.000,0.0,0.5,.000,0.0,4,,0.5,0.0,4.78,0.0
7.4,.308,2.3,4.3,.668,2.9,43,,1.6,7.4,-10.62,
2.6,.319,0.8,1.4,.742,1.0,44,6-2,1.2,2.7,-1.78,1.0
1.7,.200,0.3,0.3,.000,0.0,3,,1.0,0.7,-1.69,1.0
14.8,.417,6.2,2.5,.803,2.0,54,,3.4,15.6,2.77,
0.8,.222,0.2,0.2,.500,0.1,11,6-5,0.3,0.5,3.58,0.4
1.5,.367,0.6,0.4,.875,0.4,20,5-10,0.3,1.9,-7.66,0.4
,,0.7,1.0,.714,0.7,7,6-4,0.9,2.1,,
1.2,.647,0.8,0.6,.778,0.5,14,6-7,0.2,2.1,-1.88,1.5
1.2,.538,0.6,0.2,.500,0.1,11,6-7,0.4,1.4,-1.88,0.7
0.0,,0.0,0.0,,0.0,1,5-11,1.0,0.0,-4.31,0.0
,,,,.583,,,,,,,
7.5,.426,3.2,4.0,.680,2.7,69,6-6,2.5,9.6,-7.86,3.5
16.8,.463,7.8,7.3,.586,4.3,4,,3.8,19.8,,
1.6,.333,0.5,0.8,.455,0.4,13,,1.0,1.5,4.47,2.5
0.2,.000,0.0,1.0,.600,0.6,5,6-2,0.6,0.6,-5.79,0.6
5.6,.450,2.5,2.8,.613,1.7,77,6-8,,6.7,2.46,5.4
7.1,.507,3.6,1.9,.699,1.3,54,6-7,2.1,8.5,-5.37,6.4
11.2,.450,5.1,3.7,.616,2.3,53,6-8,1.3,12.4,-7.68,8.9
14.0,.398,5.6,6.6,.733,4.8,71,6-7,3.5,16.0,-0.53,14.0
10.2,.534,5.5,3.8,.676,2.6,48,6-11,4.2,13.5,0.55,9.4
10.3,.419,4.3,5.8,.746,4.3,65,6-3,2.8,14.3,5.59,3.2
9.1,.390,3.5,2.0,.739,1.5,121,6-5,2.4,9.9,5.99,3.8
2.3,.408,0.9,1.2,.660,0.8,43,6-1,0.9,2.7,9.02,0.8
9.9,.410,4.1,1.2,.500,0.6,19,,2.3,8.7,0.58,3.6
0.8,.471,0.4,0.2,.400,0.1,22,6-9,1.5,0.8,0.48,1.1
7.6,.304,2.3,1.4,.700,1.0,22,6-3,2.2,7.2,2.17,2.7
3.8,.315,1.2,1.9,.600,1.1,29,6-2,1.3,3.6,-10.96,2.4
1.0,.382,0.4,0.4,.586,0.2,76,6-5,0.7,1.1,1.94,0.8
7.8,.520,4.1,4.7,.503,2.3,113,6-7,,10.5,-3.69,8.4
0.4,.000,0.0,0.0,,0.0,5,6-2,0.2,0.0,2.61,0.2
0.1,.000,0.0,0.0,,0.0,12,5-10,0.1,0.0,0.73,0.0
9.0,.437,3.9,2.2,.675,1.5,110,6-7,3.4,9.4,7.04,5.9
19.7,.408,8.0,6.2,.683,4.2,69,5-11,0.8,20.3,-1.07,8.5
,,,,.711,,,,,,,
4.4,.447,2.0,1.7,.585,1.0,70,5-10,2.7,5.0,-2.98,1.3
12.4,.435,5.4,2.7,.689,1.9,27,6-0,1.6,12.7,2.61,2.3
