fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
0.5,.000,0.0,0.0,,0.0,2,6-7,0.0,0.0,-5.41,0.5
14.9,.454,6.8,3.4,.779,2.6,54,6-3,,16.1,-12.38,2.8
1.0,.000,0.0,0.0,,0.0,1,6-2,1.0,0.0,4.33,1.0
2.0,.447,0.9,1.1,.520,0.6,23,6-0,1.2,2.4,1.13,0.8
6.0,.416,2.5,1.5,.697,1.0,135,6-3,1.7,7.1,8.15,3.4
0.8,.000,0.0,0.0,,0.0,4,6-4,0.0,0.0,8.70,0.3
7.2,.412,3.0,2.3,.790,1.8,96,6-3,2.0,9.2,0.36,2.7
1.6,.259,0.4,0.9,.533,0.5,17,,,1.3,3.91,1.3
10.9,.517,5.6,4.9,.723,3.5,93,6-9,2.2,14.8,1.30,10.5
1.2,.411,0.5,0.5,.609,0.3,45,6-2,0.2,1.7,0.61,0.5
6.3,.400,2.5,2.9,.649,1.9,20,,1.6,6.9,,5.8
1.0,1.000,1.0,0.0,,0.0,2,,,2.0,-3.89,0.5
4.2,.333,1.4,2.4,.725,1.7,17,6-6,3.5,4.5,0.45,5.8
7.8,.365,2.8,2.7,.715,1.9,46,6-6,4.0,7.6,-0.09,7.7
1.1,.552,0.6,1.4,.486,0.7,52,6-9,1.4,1.9,-8.10,3.0
7.0,.386,2.7,1.9,.711,1.3,76,,2.3,6.7,-0.24,2.4
2.4,.400,0.9,0.6,.636,0.4,19,6-3,1.1,2.3,-5.96,0.8
2.2,.376,0.8,0.6,.559,0.3,57,6-1,1.1,2.0,-1.11,0.8
0.5,1.083,0.6,0.6,.231,0.1,22,6-0,0.6,1.3,-2.13,
3.0,.463,1.4,1.4,.677,0.9,95,6-3,1.8,3.8,-0.15,2.6
5.2,.464,2.4,2.7,.714,1.9,97,6-9,2.9,6.9,-5.28,5.0
6.7,.520,3.5,2.3,.623,1.5,26,6-7,1.0,8.4,-7.99,5.6
2.9,.423,1.2,0.5,.750,0.4,57,6-7,0.7,3.5,0.02,2.1
1.8,.457,0.8,0.5,.545,0.3,45,6-4,,2.2,-3.81,1.0
3.8,.423,1.6,1.6,.523,0.8,41,6-9,2.4,4.1,-3.64,4.1
2.6,.402,1.1,1.0,.633,0.6,48,6-8,0.7,2.8,-9.15,2.7
1.0,.286,0.3,0.1,1.000,0.1,7,6-1,0.1,0.7,3.00,0.1
1.5,.333,0.5,1.5,.667,1.0,2,,0.5,2.0,0.09,0.5
10.1,.402,4.1,3.2,.755,2.4,119,6-4,2.3,12.6,,3.2
6.5,.490,3.2,1.2,.750,0.9,72,6-5,1.4,7.3,-8.20,3.0
0.6,.364,0.2,0.1,1.000,0.1,51,6-5,0.2,0.8,2.42,0.2
7.9,.539,4.3,4.9,.628,3.1,56,6-8,3.4,11.6,-3.00,7.7
12.3,.382,4.7,1.9,.758,1.4,51,6-3,1.2,10.9,-11.62,2.9
2.3,.475,1.1,0.7,.361,0.2,53,7-0,2.6,2.4,-6.87,3.1
7.1,.355,2.5,2.9,.719,2.1,74,5-11,2.5,6.9,-4.46,2.5
2.0,.429,0.9,0.6,.750,0.4,7,,0.4,2.1,,
1.5,.400,0.6,0.4,.857,0.3,20,6-5,0.4,1.8,8.12,0.5
1.0,.529,0.5,0.7,.500,0.4,34,7-0,1.1,1.4,4.73,1.2
1.2,.444,0.5,0.2,.400,0.1,23,,0.7,1.1,-1.84,0.9
4.8,.526,2.5,2.3,.494,1.1,69,6-8,1.3,6.3,5.17,5.1
2.3,.429,1.0,1.0,.833,0.8,6,6-9,1.2,2.8,-6.15,2.7
0.3,.083,0.0,0.2,.500,0.1,42,6-9,0.1,0.1,9.04,0.3
5.4,.390,2.1,2.8,.580,1.6,36,5-10,2.2,5.8,-7.35,1.4
7.4,.474,3.5,3.7,.661,2.4,66,,3.5,9.5,5.37,5.7
3.9,.320,1.2,0.7,.611,0.4,25,6-1,1.9,3.8,-7.68,2.4
2.7,.125,0.3,1.3,.333,0.4,9,6-4,1.1,1.2,-3.66,0.8
6.0,.476,2.9,3.4,.740,2.5,110,7-0,2.9,8.5,9.22,5.7
3.2,.443,1.4,1.4,.705,1.0,107,6-8,1.9,4.1,-2.58,3.7
14.2,.448,6.4,2.4,.722,1.7,53,6-6,3.0,14.4,-2.78,6.9
1.0,.000,0.0,0.5,1.000,0.5,2,,0.5,0.5,1.63,0.5
1.3,.400,0.5,0.3,1.000,0.3,12,5-10,0.8,1.3,-1.54,0.9
2.2,.465,1.0,0.8,.667,0.5,91,6-7,1.8,2.6,0.42,2.5
1.0,.250,0.3,1.0,.500,0.5,4,6-3,0.3,1.0,1.25,0.0
1.5,.333,0.5,0.8,.667,0.5,4,6-7,0.5,1.5,-6.37,1.8
2.8,.420,1.2,1.4,.731,1.1,18,6-0,1.4,3.4,-4.81,0.8
6.6,.294,1.9,0.6,.636,0.4,19,6-10,3.1,5.8,-6.06,3.4
3.9,.370,1.4,0.8,.660,0.6,63,6-4,1.0,3.4,3.30,1.7
2.1,.286,0.6,0.9,.778,0.7,10,5-11,0.9,1.9,5.55,0.8
4.0,.360,1.4,2.8,.698,1.9,57,,1.5,4.8,4.68,3.4
