fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
3.6,.518,1.9,2.1,.644,1.3,135,6-4,2.3,5.1,5.75,4.0
2.3,.457,1.1,0.3,.250,0.1,15,6-1,0.9,2.2,-8.71,1.1
0.4,.500,0.2,0.2,1.000,0.2,10,6-2,0.1,0.8,-3.42,0.0
2.4,.349,0.8,0.4,.429,0.2,35,6-2,0.3,1.8,-9.16,1.0
2.1,.533,1.1,0.9,.833,0.7,7,6-4,0.3,3.4,-1.07,0.6
1.6,.295,0.5,0.8,.710,0.6,75,6-1,1.2,1.6,4.70,1.1
0.8,.500,0.4,0.2,.000,0.0,5,,0.4,1.2,-11.92,0.6
0.1,.000,0.0,0.4,.667,0.3,7,,1.4,0.3,9.68,
2.9,.494,1.4,1.4,.627,0.9,121,6-10,2.0,4.0,3.91,3.1
1.0,.358,0.4,0.6,.625,0.4,52,,0.5,1.1,3.98,0.5
1.4,.496,0.7,0.8,.620,0.5,98,6-6,1.2,2.0,6.40,1.4
5.7,.384,2.2,1.6,.667,1.1,59,6-3,3.0,6.4,0.75,2.2
2.9,.540,1.6,0.5,.500,0.2,17,6-4,0.6,3.4,-3.62,2.8
,,0.0,0.0,,0.0,3,6-1,0.0,0.0,-3.66,0.7
2.0,.227,0.5,0.5,.600,0.3,11,6-1,0.5,1.2,-2.22,0.6
6.0,.421,2.5,1.3,.616,0.8,100,6-6,2.0,6.9,-7.07,3.7
7.2,.539,3.9,3.5,.501,1.8,100,6-6,2.3,9.8,-7.32,4.8
4.1,.407,1.7,1.9,.692,1.3,35,6-5,1.9,4.7,5.20,1.8
0.6,.333,0.2,0.4,.409,0.2,52,6-6,0.5,0.6,8.48,0.8
1.8,.333,0.6,0.8,.375,0.3,10,6-2,0.4,1.5,-2.47,1.0
1.6,.333,0.5,0.7,.750,0.5,11,6-2,,1.6,-4.76,0.9
9.4,.361,3.4,2.2,.762,1.7,58,6-1,1.7,10.4,-0.06,3.3
14.3,.356,5.1,5.9,.693,4.1,80,5-9,2.2,14.2,-0.50,5.2
4.7,.407,1.9,0.7,.621,0.4,126,6-0,1.9,5.2,-4.30,2.0
4.5,.530,2.4,2.0,.746,1.5,108,6-8,2.1,6.2,-4.70,3.0
14.7,.443,6.5,3.8,.808,3.1,74,6-3,2.1,16.1,-5.59,5.6
1.4,.167,0.2,1.1,.611,0.6,17,5-11,0.9,1.1,-4.15,0.8
4.5,.641,2.9,2.5,.558,1.4,116,6-8,0.1,7.1,-11.71,4.8
3.1,.389,1.2,0.6,.649,0.4,89,6-1,1.0,3.6,2.74,0.9
8.0,.375,3.0,0.0,,0.0,1,,,6.0,7.69,7.0
7.1,.563,4.0,3.6,.628,2.2,79,6-9,3.1,10.3,5.88,5.6
2.0,.532,1.1,1.2,.708,0.9,39,6-9,1.5,3.0,0.57,2.1
7.1,.435,3.1,2.2,.740,1.7,69,6-6,1.9,8.9,3.27,4.0
11.6,.508,5.9,2.6,.786,2.0,27,6-4,,13.8,-7.02,5.3
5.6,.560,3.1,1.8,.698,1.3,105,6-7,,7.5,0.62,3.5
,,,,,,,,,,2.30,
11.1,.420,4.6,2.3,.717,1.6,73,6-0,2.1,10.8,-5.39,3.8
5.9,.416,2.5,1.6,.564,0.9,70,6-3,1.9,6.6,-5.51,2.5
8.3,.451,3.8,2.9,.716,2.1,48,6-2,3.3,9.6,-1.94,3.1
3.2,.358,1.1,0.5,.600,0.3,38,,1.1,2.6,1.27,2.3
3.6,.328,1.2,0.7,.639,0.5,97,6-3,1.5,3.3,-2.03,1.6
3.1,.374,1.2,2.4,.713,1.7,66,6-1,1.3,4.1,3.62,2.3
11.5,.391,4.5,2.7,.660,1.8,108,6-2,1.2,11.4,-7.48,4.4
6.0,.375,2.3,2.9,.601,1.7,79,6-6,2.8,6.4,3.96,9.7
2.8,.364,1.0,0.7,.769,0.5,59,6-6,1.2,3.1,-8.03,0.9
,,,,.250,,,,,,,
4.1,.378,1.6,1.0,.898,0.9,102,6-2,2.0,5.2,-4.11,1.8
,,0.3,,,0.3,14,,,0.9,,
4.4,.504,2.2,1.6,1.035,1.6,54,6-7,1.9,6.1,5.13,7.8
5.7,.427,2.4,2.2,.775,1.7,18,,1.0,6.6,-0.60,3.4
1.8,.300,0.5,0.7,.500,0.4,11,6-11,0.8,1.5,1.07,1.7
0.0,,0.0,0.0,,0.0,1,6-1,0.0,0.0,-1.92,0.0
2.2,.506,1.1,1.0,.637,0.6,106,6-3,,2.8,2.95,1.8
1.3,.500,0.7,0.7,1.000,0.7,3,6-9,,2.3,0.47,1.0
1.7,.464,0.8,1.3,.581,0.8,33,6-5,1.0,2.3,0.62,1.5
6.3,.367,2.3,0.7,.828,0.6,41,6-2,1.6,7.1,-3.92,2.3
