fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
0.8,.385,0.3,0.4,.714,0.3,16,6-1,0.3,0.9,6.51,0.4
2.0,.000,0.0,0.0,,0.0,1,,0.0,0.0,-3.34,0.0
8.7,.402,3.5,2.4,.770,1.8,122,6-3,1.5,10.7,-2.19,2.6
7.8,.522,4.1,2.8,.748,2.1,49,6-3,1.0,10.4,9.24,4.7
7.0,.510,3.5,3.5,.751,2.7,131,6-1,1.7,10.1,6.03,2.6
1.7,.318,0.5,0.0,,0.0,13,6-3,0.5,1.3,4.32,1.0
0.3,.500,0.1,0.6,.200,0.1,8,7-3,0.1,0.4,-0.56,0.6
5.3,.477,2.6,2.1,.616,1.3,112,6-8,,6.4,-5.57,5.7
0.3,.000,0.0,0.7,.500,0.3,9,5-8,0.0,0.3,1.09,0.1
0.4,.333,0.1,0.4,.750,0.3,37,6-5,0.7,0.6,-1.18,0.4
11.0,.401,4.4,3.2,.829,2.7,139,6-1,2.0,13.7,0.77,4.2
2.4,.305,0.7,0.5,.563,0.3,101,6-0,1.7,2.0,-5.83,1.8
3.4,.510,1.7,1.3,.513,0.7,29,6-10,1.3,4.1,-4.27,2.9
8.0,.440,3.5,2.2,.657,1.5,79,6-5,,8.5,-9.96,2.7
6.1,.336,2.1,2.4,.622,1.5,19,6-2,2.5,5.6,-3.99,1.8
,,0.6,0.7,.500,0.3,12,,1.2,1.5,-0.76,
3.7,.412,1.5,1.0,.658,0.6,116,6-8,1.5,4.1,-4.34,2.8
0.7,.000,0.0,0.0,,0.0,3,,,0.0,-6.11,0.3
4.5,.471,2.1,0.3,.625,0.2,59,6-6,0.5,4.6,2.57,1.8
3.2,.431,1.4,1.3,.621,0.8,45,6-5,,3.6,-10.61,1.2
14.8,.491,7.3,3.7,.804,3.0,83,6-3,1.9,17.6,2.42,6.9
7.6,.478,3.6,3.1,.805,2.5,131,6-2,2.5,9.8,5.93,1.7
12.0,.529,6.3,4.8,.770,3.7,88,6-7,2.2,16.4,-3.45,5.6
0.0,,0.0,0.0,,0.0,1,6-6,0.0,0.0,9.22,0.0
6.1,.386,2.4,2.1,.619,1.3,56,6-0,2.0,6.7,-3.00,1.9
7.8,.411,3.2,3.2,.720,2.3,112,6-0,1.1,10.0,0.85,3.4
11.0,.455,5.0,2.7,.722,2.0,58,6-5,2.2,12.9,0.61,3.7
5.3,.455,2.4,2.3,.733,1.7,71,6-0,0.8,6.7,-5.16,2.2
8.4,.588,5.0,3.7,.536,2.0,56,6-7,2.7,11.9,0.70,7.6
4.8,.442,2.1,4.0,.556,2.2,9,6-6,1.0,6.4,-1.87,5.4
