fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
11.1,.541,6.0,7.0,.738,5.2,30,6-9,3.2,17.2,-3.51,11.6
0.7,.500,0.3,0.3,.500,0.2,6,,,0.8,-2.13,0.3
2.8,.290,0.8,1.0,.609,0.6,22,6-0,0.8,2.3,1.27,
,,,,.565,,,,,,,
,,,,.625,,,,,,,
2.9,.463,1.3,1.6,.724,1.1,103,6-9,2.3,3.8,-1.10,2.9
2.1,.479,1.0,1.0,.652,0.7,23,6-2,1.2,2.7,,1.5
5.9,.408,2.4,1.3,.660,0.8,37,6-4,1.8,5.6,-1.60,4.1
3.1,.390,1.2,0.8,.769,0.6,116,6-8,2.5,3.5,-2.79,3.3
0.3,.000,0.0,0.0,,0.0,3,,0.3,0.0,6.17,0.0
0.4,.000,0.0,0.0,,0.0,5,6-6,0.0,0.0,-0.92,0.6
1.5,.310,0.5,0.6,.250,0.2,19,7-2,1.0,1.1,0.39,1.4
9.2,.556,5.1,5.2,.804,4.2,129,6-11,3.2,14.6,4.32,6.4
3.6,.428,1.5,1.1,.741,0.8,101,6-1,1.5,4.6,-0.56,2.5
2.8,.291,0.8,1.9,.605,1.2,20,6-8,1.4,2.8,-5.13,2.1
0.0,,0.0,0.0,,0.0,1,,0.0,0.0,7.28,0.0
7.5,.434,3.3,3.6,.738,2.7,63,6-3,1.9,9.9,-2.14,5.6
,,,,,,,,,,0.23,
3.8,.500,1.9,1.6,.538,0.9,8,,2.5,4.6,3.57,4.1
4.9,.509,2.5,2.1,.534,1.1,120,6-9,3.1,6.1,-2.41,4.6
0.5,.000,0.0,0.0,,0.0,2,6-4,0.0,0.0,-1.80,0.0
4.9,.541,2.6,2.0,.684,1.4,48,6-11,3.0,6.6,-4.87,4.7
5.1,.460,2.4,2.0,.878,1.8,37,6-5,2.5,7.4,6.60,3.1
5.8,.412,2.4,1.6,.606,1.0,66,6-8,2.6,6.6,-4.04,3.6
3.4,.356,1.2,0.5,.529,0.3,31,6-4,1.4,3.2,-11.20,1.5
8.7,.416,3.6,3.3,.841,2.7,116,6-4,1.4,11.7,0.01,3.8
1.6,.457,0.7,1.0,.854,0.8,43,,1.0,2.3,-1.10,0.5
2.1,.455,0.9,0.8,.600,0.5,32,6-9,1.4,2.4,-0.59,1.4
4.7,.450,2.1,0.7,.865,0.6,107,6-2,1.2,6.2,9.68,1.9
9.6,.491,4.7,3.6,.696,2.5,64,6-3,2.7,11.9,-5.43,5.2
12.7,.427,5.4,5.3,.717,3.8,80,6-6,2.9,14.6,-4.50,15.5
2.0,.333,0.7,1.0,1.000,1.0,3,5-10,0.7,2.7,0.90,0.7
5.2,.313,1.6,2.3,.706,1.6,22,,2.3,4.9,,5.8
1.0,.200,0.2,0.2,1.000,0.2,5,6-9,0.8,0.6,2.89,0.6
