fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
0.3,1.000,0.3,0.9,.250,0.2,9,6-9,0.7,0.9,-0.24,1.3
1.3,.458,0.6,0.7,.623,0.5,95,7-0,1.8,1.7,3.10,1.6
2.0,.350,0.7,1.1,.559,0.6,30,,,2.0,-7.98,2.4
6.8,.490,3.3,1.4,.766,1.1,102,6-6,0.2,8.1,-9.18,4.0
0.6,.556,0.3,0.1,.333,0.0,31,6-2,0.5,0.8,-6.34,0.4
1.0,1.000,1.0,0.0,,0.0,1,,0.0,2.0,-0.03,0.0
7.0,.464,3.3,2.3,.500,1.1,16,6-6,0.5,7.6,-7.24,2.6
13.9,.404,5.6,4.3,.721,3.1,20,6-5,2.4,14.3,3.00,7.2
8.2,.562,4.6,4.1,.546,2.2,53,6-11,2.2,11.6,7.77,7.6
4.1,.326,1.3,2.6,.559,1.4,23,6-3,2.1,4.9,-1.78,2.3
4.5,.348,1.6,0.8,.758,0.6,40,6-0,1.6,4.2,0.13,1.4
16.1,.512,8.2,3.7,.809,3.0,110,6-4,2.8,19.5,8.82,3.8
3.8,.404,1.5,1.9,.755,1.4,52,5-10,1.4,4.5,,1.7
,,0.0,2.0,.500,1.0,1,6-3,0.0,1.0,0.86,
2.3,.322,0.7,0.7,.611,0.4,26,6-6,,1.9,-2.39,3.0
0.6,.375,0.2,0.7,.400,0.3,14,6-1,0.4,0.8,-3.42,0.9
3.8,.368,1.4,1.0,.400,0.4,5,,1.4,3.2,-1.29,2.8
0.3,.000,0.0,0.7,1.000,0.7,3,,1.3,0.7,3.63,0.0
4.7,.355,1.7,0.7,.750,0.5,55,6-1,1.1,4.2,2.17,1.2
12.5,.566,7.1,7.1,.631,4.5,92,6-9,3.6,18.7,-1.13,9.3
1.2,.000,0.0,0.8,.200,0.2,6,,0.3,0.2,8.56,0.7
6.1,.392,2.4,2.4,.678,1.7,60,6-4,,6.8,-7.00,3.1
1.2,.370,0.5,0.2,.600,0.1,22,6-3,,1.1,-4.64,1.3
6.7,.425,2.9,2.1,.774,1.6,77,6-5,2.5,8.0,-4.32,3.8
0.8,.533,0.4,0.8,.813,0.7,20,6-1,0.3,1.6,-6.72,0.5
4.3,.324,1.4,0.7,.702,0.5,80,,1.4,4.3,2.53,1.6
3.6,.190,0.7,0.1,.500,0.0,22,6-0,1.0,1.9,-0.67,0.5
7.4,.468,3.5,3.2,.646,2.0,50,6-4,,9.4,-4.49,3.8
,,,,,,,,,,5.36,
3.3,.410,1.3,2.2,.754,1.6,32,6-10,2.0,4.6,-3.28,2.8
3.8,.363,1.4,0.7,.727,0.5,108,6-2,0.8,3.5,-3.13,1.6
9.7,.401,3.9,2.2,.562,1.2,66,6-7,2.2,9.5,-4.50,4.9
9.3,.373,3.5,5.0,.781,3.9,76,6-5,1.9,12.4,-3.82,3.3
11.6,.463,5.4,3.2,.691,2.2,54,6-3,3.2,13.0,-8.40,8.6
4.2,.294,1.2,1.3,.686,0.9,26,6-0,1.0,3.5,-0.99,1.5
0.7,.875,0.6,0.3,.500,0.2,12,6-3,1.0,1.6,-12.11,0.2
9.9,.466,4.6,6.2,.568,3.5,25,6-6,3.7,12.8,,8.5
17.0,.517,8.8,9.6,.564,5.4,26,6-6,3.7,23.0,-5.22,9.9
10.7,.429,4.6,4.2,.708,3.0,76,5-8,3.3,13.2,-1.62,3.1
0.4,.429,0.2,0.1,.500,0.1,18,5-11,0.0,0.4,8.07,0.4
2.3,.470,1.1,1.3,.582,0.7,43,6-4,1.0,2.9,-4.29,2.7
8.1,.326,2.6,0.9,.563,0.5,17,5-11,2.1,5.8,5.58,1.6
15.3,.388,5.9,4.3,.733,3.1,69,,1.9,15.0,-6.76,3.2
0.0,,0.0,0.0,,0.0,1,,0.0,0.0,1.15,0.0
0.2,.500,0.1,0.0,,0.0,9,6-4,0.1,0.2,-5.31,0.1
6.6,.452,3.0,1.9,.652,1.2,86,6-4,1.6,8.1,-3.30,2.6
1.0,.000,0.0,0.0,,0.0,1,,0.0,0.0,-7.29,0.0
7.4,.426,3.2,1.6,.690,1.1,104,6-7,2.2,7.4,-3.19,3.2
8.1,.410,3.3,1.8,.696,1.3,75,,1.6,7.9,,2.9
11.5,.391,4.5,3.6,.775,2.8,50,6-0,1.8,11.4,0.21,2.9
2.7,.433,1.2,2.6,.781,2.0,66,6-2,1.1,4.4,-6.08,2.2
6.4,.436,2.8,3.3,.689,2.3,80,6-9,1.8,7.9,0.23,5.4
4.5,.907,4.0,1.0,1.463,1.5,41,,1.1,9.6,,
0.9,.583,0.5,1.5,.842,1.2,13,6-1,1.5,2.3,-5.48,0.6
0.6,.267,0.2,0.2,.500,0.1,24,6-1,0.8,0.5,-4.87,0.3
9.8,.419,4.1,1.8,.793,1.5,113,6-3,1.7,12.1,-0.97,2.1
1.5,.367,0.6,0.9,.667,0.6,32,6-5,0.7,1.8,-2.34,1.1
0.0,,0.0,0.0,,0.0,2,6-3,,0.0,3.70,0.0
4.4,.420,1.9,0.9,.535,0.5,76,6-6,1.6,4.2,-3.89,3.4
6.4,.370,2.4,3.5,.732,2.6,58,,2.4,7.3,-0.42,2.4
4.6,.387,1.8,3.1,.626,2.0,75,,2.2,5.5,3.46,2.6
0.5,.667,0.3,0.0,,0.0,6,6-7,0.3,0.7,-0.14,0.3
0.3,.250,0.1,0.0,,0.0,13,6-4,0.2,0.2,7.28,0.2
3.4,.357,1.2,1.0,.593,0.6,58,6-4,1.7,3.4,-2.78,2.1
8.8,.546,4.8,3.0,.797,2.4,106,6-10,,11.9,4.62,7.8
4.7,.355,1.7,2.3,.532,1.2,67,6-4,2.0,4.6,4.56,5.3
14.5,.493,7.2,7.2,.695,5.0,86,6-7,1.7,19.3,-2.32,12.9
8.4,.459,3.9,2.8,.736,2.0,121,6-5,2.2,10.8,1.45,4.0
1.7,.308,0.5,0.5,.800,0.4,31,5-10,0.6,1.8,-4.29,0.7
0.8,.000,0.0,0.0,,0.0,5,5-10,0.0,0.0,-9.03,0.6
3.0,.484,1.5,1.5,.723,1.1,31,6-1,,4.0,-0.53,1.6
1.4,.200,0.3,0.3,.333,0.1,11,,0.1,0.6,4.19,0.5
7.5,.430,3.2,1.4,.654,0.9,18,6-2,2.0,7.4,-6.82,1.6
4.0,.383,1.5,1.6,.750,1.2,27,5-11,2.4,4.3,2.10,1.8
5.5,.427,2.3,1.1,.622,0.7,103,6-4,1.3,5.8,-1.59,2.8
0.8,.364,0.3,0.1,.500,0.1,14,6-6,0.5,0.6,-5.20,0.7
2.0,.500,1.0,0.0,,0.0,1,6-0,0.0,2.0,-4.10,1.0
2.0,.379,0.7,0.3,.826,0.3,71,5-11,0.9,2.3,-5.47,0.6
1.0,.000,0.0,0.0,,0.0,1,6-6,0.0,0.0,-8.30,0.0
7.6,.459,3.5,2.6,.663,1.7,115,6-11,2.0,9.6,9.48,5.7
3.4,.404,1.4,1.2,.667,0.8,26,6-2,0.7,3.5,3.30,1.0
2.7,.521,1.4,0.7,.500,0.4,27,6-5,0.5,3.2,5.68,0.8
12.2,.475,5.8,4.1,.797,3.3,74,6-1,2.6,14.9,-1.85,3.2
