fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
4.1,.429,1.7,1.0,.592,0.6,103,6-3,1.5,4.9,-2.76,1.6
2.5,.337,0.9,0.5,.714,0.4,81,6-2,1.1,2.4,-5.12,1.0
7.2,.493,3.5,2.3,.811,1.8,127,6-8,2.5,10.6,-2.36,4.6
2.1,.519,1.1,1.8,.551,1.0,115,6-6,2.0,3.2,7.76,1.9
8.1,.414,3.4,2.5,.802,2.0,48,6-3,2.5,8.8,-4.05,4.0
,,4.9,,,2.7,25,,,12.5,-3.51,
5.6,.349,2.0,4.5,.724,3.3,67,6-3,2.2,7.2,6.59,4.9
0.1,.000,0.0,0.3,.000,0.0,7,6-0,0.1,0.0,5.71,0.0
4.8,.583,2.8,3.7,.680,2.5,91,6-10,2.7,8.1,-2.71,5.2
0.4,.250,0.1,0.6,.600,0.3,9,6-8,0.3,0.6,-4.89,0.1
7.0,.410,2.9,2.9,.653,1.9,26,6-4,1.5,7.7,2.24,2.3
11.5,.450,5.2,4.7,.698,3.3,42,6-4,2.4,13.7,-1.37,5.1
2.1,.446,0.9,0.6,.700,0.4,79,6-10,1.5,2.7,-0.40,2.1
8.2,.394,3.2,3.8,.758,2.9,90,6-6,1.6,10.5,2.83,6.5
0.5,.000,0.0,0.0,,0.0,4,6-0,0.0,0.0,-0.43,0.3
0.3,.000,0.0,0.0,,0.0,4,6-3,0.0,0.0,6.99,
6.1,.404,2.5,3.3,.775,2.6,56,6-4,2.5,8.4,3.36,3.0
1.3,.405,0.5,0.5,.333,0.2,102,6-10,0.7,1.4,10.01,1.6
1.5,.542,0.8,0.8,.481,0.4,64,6-10,,2.0,4.64,1.6
,,1.5,,,0.7,20,,,3.6,-3.76,
2.2,.457,1.0,1.1,.471,0.5,16,6-0,0.6,2.5,1.95,1.3
9.4,.494,4.6,2.3,.887,2.1,83,6-5,0.8,11.3,-7.97,3.0
6.9,.377,2.6,3.6,.718,2.6,83,6-5,2.3,8.6,-4.32,3.6
1.2,.379,0.5,0.9,.640,0.6,55,,0.6,1.5,4.78,1.6
8.5,.469,4.0,2.9,.777,2.2,115,6-8,2.4,10.9,-3.01,6.1
2.5,.200,0.5,2.0,.750,1.5,6,,2.0,2.5,-6.83,2.2
4.1,.382,1.6,2.2,.604,1.3,42,6-8,1.6,4.6,0.27,3.1
5.2,.368,1.9,1.1,.731,0.8,59,6-7,1.4,4.6,-4.62,2.5
0.3,.000,0.0,0.0,,0.0,9,6-5,0.1,0.0,-3.31,0.2
4.6,.422,2.0,1.0,.615,0.6,50,6-6,1.8,5.1,-6.30,2.6
1.3,.465,0.6,1.3,.386,0.5,55,6-9,1.3,1.7,-1.11,1.6
