fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
8.4,.427,3.6,3.4,.846,2.9,72,5-9,1.7,11.3,8.76,2.4
1.0,.000,0.0,0.0,,0.0,1,6-1,0.0,0.0,-1.59,0.0
9.8,.415,4.1,3.0,.728,2.2,86,6-2,1.4,10.3,-0.90,4.6
,.000,,,.333,,,,,,,
0.1,1.000,0.1,0.0,,0.0,8,6-7,0.1,0.3,-4.46,0.3
1.4,.420,0.6,1.4,.613,0.9,100,6-6,0.9,2.0,-8.20,2.1
1.1,.280,0.3,0.6,.615,0.4,22,6-7,,1.0,8.03,1.1
6.1,.504,3.1,2.4,.711,1.7,136,6-6,1.3,8.0,2.29,5.2
2.4,.406,1.0,1.1,.514,0.6,100,6-5,1.9,2.6,-5.90,1.9
3.4,.523,1.8,1.4,.769,1.1,19,6-5,1.0,4.6,-11.15,1.4
1.4,.429,0.6,0.3,.375,0.1,30,,0.4,1.3,3.97,0.8
4.6,.581,2.7,1.9,.657,1.2,55,6-7,2.2,6.6,-4.58,3.4
1.8,.063,0.1,1.1,.100,0.1,9,5-10,0.3,0.3,-1.76,0.2
4.1,.395,1.6,0.9,.556,0.5,21,5-10,,3.7,2.15,1.5
4.0,.376,1.5,1.3,.702,0.9,43,6-2,1.0,3.9,-0.59,1.1
6.8,.463,3.2,3.5,.596,2.1,118,6-7,2.9,8.7,-7.12,5.2
7.0,.418,2.9,2.0,.574,1.1,74,6-1,2.5,7.0,6.55,3.1
1.4,.458,0.6,1.0,.559,0.5,35,6-11,1.5,1.8,7.00,1.8
10.3,.395,4.1,1.6,.719,1.1,36,,1.9,9.3,5.96,2.7
1.6,.414,0.7,0.8,.485,0.4,44,6-5,1.3,1.7,-2.36,1.4
9.3,.515,4.8,3.8,.720,2.7,112,6-7,1.8,12.3,-3.88,5.5
5.0,.324,1.6,2.5,.669,1.6,48,6-4,2.7,4.9,-5.95,
6.1,.431,2.6,1.5,.713,1.1,111,6-2,1.5,7.5,5.17,2.3
1.9,.438,0.8,0.9,.526,0.5,65,6-9,1.9,2.1,-7.76,2.3
11.3,.412,4.7,2.8,.826,2.3,125,6-0,2.2,14.4,-4.24,2.5
0.2,1.000,0.2,0.3,.500,0.2,6,6-3,0.2,0.5,-3.72,0.5
2.0,.400,0.8,0.1,.000,0.0,10,6-9,3.6,1.6,2.21,3.0
,,3.5,2.1,.604,1.3,67,,1.4,8.3,-2.30,
0.4,.000,0.0,0.8,.750,0.6,5,6-0,0.0,0.6,2.83,0.0
6.9,.466,3.2,2.9,.630,1.8,103,6-7,2.2,8.2,-4.89,3.8
11.0,.469,5.2,4.1,.743,3.1,114,6-6,2.1,14.4,-2.53,5.3
5.1,.339,1.7,3.1,.753,2.3,25,,,5.8,0.38,2.6
0.6,.889,0.6,0.7,.700,0.5,14,,1.4,1.6,-0.99,
2.6,.375,1.0,0.9,.522,0.5,25,,0.4,2.4,-3.98,1.0
5.6,.342,1.9,2.8,.653,1.8,69,6-5,2.2,5.6,2.99,5.2
1.4,.500,0.7,0.7,.553,0.4,52,6-8,0.9,1.8,2.57,1.4
1.4,.357,0.5,0.3,.800,0.2,20,,0.2,1.2,1.28,1.2
8.1,.495,4.0,3.4,.768,2.6,114,6-6,0.3,10.6,-6.40,5.1
,,0.5,0.8,.410,0.3,47,6-3,0.8,1.3,2.86,0.7
2.4,.372,0.9,1.2,.778,0.9,39,6-4,0.7,2.7,7.03,0.8
6.7,.376,2.5,1.9,.676,1.3,20,6-4,,6.3,-3.33,1.5
0.1,.500,0.1,0.2,.500,0.1,18,6-6,0.4,0.2,-6.40,0.3
2.3,.651,1.5,2.4,.794,1.9,73,6-3,1.8,4.9,-0.51,3.2
2.9,.441,1.3,0.8,.571,0.5,44,6-9,1.1,3.1,-8.61,2.0
1.4,.453,0.6,1.1,.632,0.7,53,6-9,0.5,2.0,0.46,1.1
0.6,.250,0.1,0.3,.500,0.1,7,6-2,0.0,0.4,2.38,0.1
5.7,.430,2.5,2.6,.790,2.1,71,6-6,,7.0,-1.53,3.1
1.6,.565,0.9,0.6,.875,0.5,14,6-4,1.9,2.4,-2.06,0.7
0.7,.500,0.3,0.7,1.000,0.7,3,6-6,,1.3,4.94,0.3
9.6,.376,3.6,3.3,.767,2.5,13,6-4,2.5,9.8,-0.88,6.6
0.4,1.762,0.7,1.1,.527,0.6,50,6-3,1.6,2.1,3.04,
11.1,.396,4.4,2.6,.797,2.1,85,6-3,2.2,12.4,-0.18,3.1
4.6,.396,1.8,2.0,.687,1.3,101,6-7,1.6,5.0,-5.18,4.3
3.1,.481,1.5,1.3,.727,0.9,17,6-1,1.3,3.9,-3.24,2.7
3.9,.522,2.0,1.3,.552,0.7,23,6-9,,4.8,-3.78,2.2
4.9,.326,1.6,2.7,.693,1.9,130,6-0,2.5,5.9,-6.46,1.9
0.8,.438,0.3,0.6,.458,0.3,41,6-9,1.5,1.0,2.51,1.4
10.0,.421,4.2,3.0,.766,2.3,48,6-3,2.3,10.7,-3.49,4.1
0.8,.800,0.7,0.3,1.000,0.3,6,6-8,1.8,1.7,-1.50,1.5
2.2,.257,0.6,0.2,.667,0.1,16,6-6,0.8,1.6,-6.71,0.5
6.7,.376,2.5,4.4,.695,3.0,72,6-4,2.0,8.1,-3.83,3.9
18.7,.379,7.1,5.4,.689,3.7,67,6-2,2.3,17.9,-6.37,6.1
5.1,.429,2.2,2.3,.670,1.5,79,6-9,0.8,5.9,-10.41,3.4
11.0,.507,5.6,2.6,.866,2.2,26,6-2,,13.4,-3.01,3.5
0.5,.292,0.1,0.1,.571,0.1,49,6-2,0.3,0.5,11.23,0.3
3.6,.470,1.7,1.2,.786,0.9,83,6-8,1.1,4.7,-4.82,2.7
2.1,.349,0.7,0.7,.500,0.3,30,,1.2,1.8,-10.93,2.4
1.5,.211,0.3,0.9,.667,0.6,13,,0.6,1.2,-1.97,0.8
3.0,.430,1.3,1.0,.691,0.7,95,6-3,1.8,3.3,-7.82,1.1
4.9,.423,2.1,1.8,.710,1.3,120,6-7,1.6,6.4,-0.23,4.0
,,1.3,,,0.9,11,6-0,,3.5,-2.77,
0.3,.750,0.2,0.4,.800,0.3,13,5-10,1.2,0.8,0.31,
,,3.0,,,3.8,25,,,9.9,,
3.5,.280,1.0,1.5,.612,0.9,45,,1.9,2.9,,
1.0,.375,0.4,0.5,.636,0.3,23,6-6,0.8,1.1,3.64,1.0
6.2,.417,2.6,2.0,.676,1.4,107,6-5,2.8,7.4,0.22,2.0
14.5,.388,5.6,4.6,.660,3.0,101,,2.3,14.2,1.04,
7.9,.456,3.6,1.3,.940,1.3,112,6-4,2.0,10.7,-3.93,3.2
6.8,.404,2.8,1.9,.795,1.5,126,6-5,2.1,8.5,-5.12,2.9
15.4,.458,7.0,6.4,.584,3.8,50,6-7,3.8,17.8,5.44,7.7
3.4,.357,1.2,1.3,.612,0.8,38,6-3,1.3,3.2,-2.04,2.3
13.8,.558,7.7,8.0,.651,5.2,82,6-7,2.5,20.6,6.62,18.9
6.4,.432,2.8,2.3,.629,1.4,31,6-8,1.9,7.3,7.36,4.7
1.7,.400,0.7,1.0,.333,0.3,6,6-5,1.2,1.7,,2.5
3.6,.564,2.0,2.1,.628,1.3,108,6-7,0.8,5.4,-6.84,3.0
10.8,.556,6.0,4.7,.635,3.0,126,6-8,0.6,14.9,3.02,6.3
3.2,.497,1.6,1.8,.529,0.9,117,6-7,1.9,4.1,-6.03,3.4
2.9,.261,0.8,0.8,.620,0.5,60,6-0,1.2,2.6,-3.91,1.0
8.4,.402,3.4,2.5,.704,1.8,67,,1.0,8.5,0.04,7.4
0.4,.750,0.3,0.0,,0.0,9,6-1,0.2,0.8,6.00,0.1
2.4,.341,0.8,1.0,.353,0.4,17,6-0,0.6,2.0,-10.35,0.7
5.2,.445,2.3,1.3,.800,1.1,56,6-0,1.8,5.7,-1.80,1.5
,.000,,,,,,,,,,
2.2,.349,0.8,1.0,.767,0.8,29,5-10,0.6,2.3,4.89,0.8
5.5,.344,1.9,2.0,.476,1.0,72,5-11,1.0,4.8,-0.62,
,,,,,,,,,,5.92,
2.1,.267,0.6,0.1,1.000,0.1,7,,0.7,1.3,,
6.1,.426,2.6,2.9,.668,1.9,95,6-9,1.8,7.1,-7.05,4.7
1.0,.000,0.0,0.0,,0.0,6,5-11,0.2,0.0,0.81,0.3
13.3,.307,4.1,1.8,.768,1.4,69,,1.9,9.6,-3.64,5.9
1.0,.667,0.7,0.0,,0.0,3,,1.7,1.3,-1.22,1.0
1.6,.457,0.7,1.1,.618,0.7,51,6-7,1.1,2.1,-2.59,1.8
0.9,.667,0.6,1.2,.250,0.3,10,6-9,,1.5,3.80,2.1
11.5,.504,5.8,3.8,.797,3.0,84,6-2,2.6,14.6,2.74,3.0
11.5,.475,5.5,3.3,.643,2.1,104,6-6,,13.1,-0.73,7.3
8.8,.486,4.3,3.4,.598,2.1,140,6-7,2.3,11.2,-0.59,6.5
5.9,.506,3.0,2.9,.442,1.3,41,6-11,2.3,7.3,5.69,5.8
6.2,.391,2.4,2.6,.748,2.0,95,6-6,1.1,7.9,0.95,1.9
9.3,.407,3.8,3.6,.733,2.6,101,6-5,2.5,11.9,-4.55,3.1
6.5,.600,3.9,3.1,.574,1.8,62,6-9,2.9,9.6,-6.90,6.8
1.0,.958,1.0,0.1,4.143,0.4,70,,0.3,2.4,4.71,
1.6,.500,0.8,0.3,.333,0.1,10,6-0,0.8,1.7,-9.65,0.3
4.9,.365,1.8,1.1,.583,0.7,106,,1.4,5.5,-9.26,1.8
0.3,1.000,0.3,0.7,.500,0.3,3,,0.7,1.0,,0.7
6.2,.422,2.6,1.3,.750,1.0,28,6-5,2.3,7.0,-1.39,3.5
0.9,.875,0.8,0.0,,0.0,9,,,1.6,-10.46,0.3
1.2,.733,0.8,0.0,,0.0,13,6-5,0.2,2.2,-4.07,0.5
4.8,.525,2.5,1.6,.574,0.9,70,6-4,,6.0,-7.79,3.3
6.4,.404,2.6,3.5,.675,2.4,67,6-7,2.2,7.6,2.81,4.1
3.9,.349,1.4,1.4,.518,0.7,59,6-5,1.8,3.4,-1.63,2.4
0.5,.000,0.0,0.0,,0.0,4,6-1,0.3,0.0,4.44,0.0
3.1,.482,1.5,1.0,.759,0.7,55,6-1,1.1,3.7,-2.41,1.3
8.5,.301,2.6,4.6,.651,3.0,74,6-2,2.9,8.2,2.08,8.8
1.5,.444,0.7,0.3,.500,0.2,6,6-6,0.7,2.2,5.43,0.7
3.4,.413,1.4,0.9,.644,0.6,80,6-8,1.0,3.4,-5.89,1.9
2.5,.417,1.1,1.2,.826,1.0,19,6-4,1.4,3.1,0.27,1.9
2.7,.281,0.8,1.3,.438,0.6,12,,1.0,2.1,3.67,3.5
0.0,,0.0,0.7,.500,0.3,3,6-9,,0.3,-4.13,0.3
7.7,.408,3.2,2.7,.612,1.7,38,6-6,3.2,8.0,-0.20,4.9
8.2,.394,3.2,2.1,.746,1.6,127,5-10,1.9,9.9,-5.87,2.3
