fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
7.4,.423,3.1,3.3,.697,2.3,88,6-2,1.1,9.5,8.90,2.0
0.5,.000,0.0,0.0,,0.0,2,5-10,0.0,0.0,-3.02,0.0
4.7,.378,1.8,1.7,.704,1.2,96,6-5,2.7,5.4,-7.21,3.9
5.6,.312,1.8,1.7,.667,1.1,28,5-9,1.8,4.6,-4.12,1.9
7.4,.300,2.2,3.0,.750,2.2,47,5-8,1.7,6.7,-1.21,2.0
11.8,.449,5.3,4.0,.756,3.0,51,,1.2,13.6,-3.95,1.9
6.0,.363,2.2,1.8,.839,1.5,17,6-5,1.7,5.9,-3.93,2.9
0.0,,0.0,0.0,,0.0,1,6-8,0.0,0.0,1.03,1.0
7.5,.442,3.3,3.5,.769,2.7,66,6-3,2.7,10.0,-2.60,3.8
4.6,.404,1.9,1.5,.797,1.2,51,6-2,2.4,5.9,5.13,2.1
1.6,.231,0.4,0.4,.667,0.3,16,6-10,,1.0,-3.69,1.1
2.4,.776,1.9,0.7,1.750,1.2,76,,,4.9,2.32,
4.2,.403,1.7,3.4,.728,2.5,43,6-0,2.3,5.9,2.11,2.7
0.7,.000,0.0,0.7,.250,0.2,12,5-7,0.3,0.2,8.25,0.3
0.3,.000,0.0,0.0,,0.0,4,5-8,0.5,0.0,-2.99,0.3
7.4,.397,2.9,3.3,.689,2.2,65,5-11,2.4,8.9,-2.15,2.8
0.7,.000,0.0,0.0,,0.0,3,,0.3,0.0,3.31,0.0
3.8,.291,1.1,1.0,.543,0.5,35,6-2,0.4,3.5,-11.64,0.7
8.7,.425,3.7,1.9,.520,1.0,13,5-9,1.9,8.4,-2.62,4.4
3.4,.402,1.4,1.5,.592,0.9,96,6-8,2.0,3.7,3.19,2.6
4.1,.370,1.5,2.4,.920,2.2,46,6-7,2.1,5.6,2.06,
6.1,.362,2.2,1.8,.756,1.4,66,6-4,2.0,5.8,-1.26,4.1
,,0.0,0.4,1.000,0.4,5,6-0,0.0,0.4,,
6.1,.533,3.3,1.8,.563,1.0,62,6-8,2.9,7.6,-4.31,5.0
0.3,.500,0.1,0.0,,0.0,7,6-7,0.1,0.3,8.13,0.0
5.7,.476,2.7,1.6,.723,1.1,123,6-5,1.9,6.9,6.92,5.0
4.3,.359,1.5,1.4,.614,0.8,51,6-0,1.7,3.9,1.30,1.7
5.6,.444,2.5,3.3,.825,2.8,53,5-8,2.1,9.0,2.89,1.8
14.4,.465,6.7,2.3,.623,1.4,53,6-2,2.6,14.8,-6.91,5.8
2.0,.000,0.0,0.0,,0.0,1,6-1,1.0,0.0,0.86,0.0
2.5,.333,0.8,1.8,.636,1.2,24,6-1,1.9,2.8,-2.24,
13.7,.417,5.7,4.3,.722,3.1,63,6-2,2.0,14.6,-1.98,4.2
6.1,.453,2.7,1.4,.711,1.0,115,6-7,1.5,6.5,-3.55,4.7
4.9,.469,2.3,1.2,.816,1.0,42,6-2,1.8,6.6,-2.43,1.8
4.2,.514,2.2,1.5,.647,0.9,35,6-7,2.0,5.9,-6.16,3.1
1.6,.333,0.5,0.5,.286,0.2,13,6-8,0.5,1.2,-3.45,1.6
2.1,.452,1.0,0.3,.600,0.2,20,6-3,,2.1,,0.3
2.3,.414,1.0,1.0,.880,0.9,25,6-3,1.2,3.0,1.79,0.7
8.3,.502,4.2,5.8,.640,3.7,70,6-7,2.8,12.1,4.05,6.9
