fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
3.1,.529,1.7,0.7,.611,0.4,27,6-6,1.4,3.7,-3.69,2.9
2.1,.397,0.8,1.0,.806,0.8,32,6-5,1.2,2.5,-3.71,1.6
2.4,.364,0.9,1.7,.467,0.8,9,6-8,1.3,2.6,3.73,1.9
,,,,.800,,,,,,,
2.3,.500,1.2,0.2,1.000,0.2,6,6-3,0.3,3.3,-1.81,1.2
3.4,.393,1.3,0.9,.629,0.5,114,6-4,0.9,3.7,-0.32,1.9
8.6,.552,4.8,3.5,.555,1.9,129,6-4,3.0,11.7,7.69,6.0
7.9,.496,3.9,3.3,.637,2.1,125,6-6,3.0,10.4,-1.36,3.7
4.1,.313,1.3,1.1,.693,0.7,71,6-5,1.9,3.9,8.17,1.6
2.0,.339,0.7,1.3,.739,1.0,121,6-3,1.3,2.4,7.87,1.2
0.3,.250,0.1,0.6,.000,0.0,13,6-1,0.4,0.2,-4.47,0.2
5.7,.532,3.0,2.9,.563,1.6,102,6-9,,7.7,8.05,5.5
10.1,.436,4.4,3.1,.660,2.0,53,6-4,2.4,10.8,-7.64,4.5
1.6,.488,0.8,0.5,.480,0.2,50,6-4,1.4,1.8,-2.33,2.1
3.9,.520,2.0,2.3,.650,1.5,109,6-8,3.1,5.5,0.43,5.5
9.5,.601,5.7,3.7,.661,2.4,128,6-7,1.6,13.9,0.83,6.4
3.7,.444,1.6,2.1,.642,1.4,82,6-6,2.2,4.6,-2.43,3.2
7.7,.470,3.6,3.1,.708,2.2,106,6-9,,9.6,-6.89,4.2
6.3,.331,2.1,0.9,.661,0.6,64,6-2,1.3,5.8,-5.99,2.5
5.3,.467,2.5,0.9,.458,0.4,26,6-10,2.8,5.3,-0.85,3.9
8.2,.374,3.1,2.4,.658,1.6,16,6-0,0.9,9.3,-16.95,1.9
5.3,.426,2.2,3.9,.579,2.2,54,6-4,,6.8,0.82,6.4
4.3,.462,2.0,1.0,.550,0.5,42,6-9,2.3,4.5,3.05,2.8
1.5,.167,0.3,0.5,.750,0.4,8,6-4,0.3,1.0,-14.05,0.4
3.9,.525,2.0,2.4,.672,1.6,56,6-6,1.6,5.7,2.14,2.1
14.1,.448,6.3,3.9,.712,2.7,27,,2.6,16.9,-9.35,6.1
0.7,.231,0.2,0.4,.692,0.3,35,5-7,0.6,0.7,3.16,0.7
6.5,.318,2.1,1.8,.729,1.3,27,6-0,2.2,6.2,6.57,2.4
1.3,.400,0.5,0.0,,0.0,4,6-0,0.8,1.0,-3.92,0.5
9.3,.450,4.2,2.5,.786,2.0,58,,0.5,11.4,-3.56,3.9
7.9,.434,3.4,4.5,.727,3.3,56,5-11,2.3,10.1,3.04,3.1
11.9,.516,6.2,5.4,.766,4.1,51,6-4,2.1,16.4,0.17,3.0
4.8,.413,2.0,1.0,.804,0.8,54,6-3,1.3,5.4,-0.93,2.0
9.0,.480,4.3,4.2,.679,2.8,56,,2.7,11.6,-6.11,5.6
0.4,.600,0.3,0.3,.000,0.0,12,7-0,0.0,0.5,-1.14,1.0
12.4,.426,5.3,3.5,.719,2.5,56,6-4,1.8,14.2,-6.34,2.9
6.8,.403,2.7,0.5,.429,0.2,26,6-6,1.4,5.7,1.52,6.0
