fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
1.6,.455,0.7,1.0,.429,0.4,7,6-10,1.7,1.9,5.78,1.9
9.4,.427,4.0,3.3,.674,2.2,96,6-7,2.0,10.2,-3.28,8.9
2.5,.000,0.0,3.5,.714,2.5,2,6-2,1.5,2.5,0.67,1.5
5.7,.507,2.9,1.6,.753,1.2,106,5-11,2.1,6.9,0.55,1.5
2.2,.313,0.7,0.8,.735,0.6,43,6-3,0.5,2.1,-7.69,1.3
0.7,.250,0.2,0.5,.333,0.2,6,,0.3,0.5,-4.42,0.5
0.5,.250,0.1,0.1,.500,0.1,15,6-0,,0.4,-10.21,0.1
3.4,.361,1.2,1.0,.750,0.7,21,,1.7,3.2,-1.29,2.4
0.6,.125,0.1,0.4,.833,0.4,14,6-9,0.6,0.5,-8.77,0.4
7.6,.327,2.5,1.8,.712,1.3,29,6-1,2.5,7.6,-3.22,2.9
0.6,.259,0.2,0.3,.630,0.2,91,6-1,0.5,0.5,10.11,0.3
0.8,.500,0.4,0.1,1.000,0.1,16,5-10,0.1,0.9,-6.15,0.3
9.7,.473,4.6,2.5,.564,1.4,55,6-5,2.6,10.6,2.02,6.5
4.9,.405,2.0,0.9,.679,0.6,119,6-5,1.7,5.7,-2.03,2.6
2.7,.361,1.0,1.5,.575,0.9,57,6-9,0.5,2.9,1.29,2.9
4.4,.421,1.8,2.6,.617,1.6,98,6-5,1.4,5.3,-2.62,3.8
2.4,.390,0.9,0.3,.400,0.1,17,6-9,0.9,2.1,3.79,2.0
1.0,.200,0.2,0.0,,0.0,5,6-10,0.2,0.4,-9.94,0.4
4.4,.479,2.1,2.3,.739,1.7,75,6-8,1.8,5.9,2.22,4.0
10.8,.461,5.0,3.4,.783,2.6,63,6-3,1.8,13.8,-3.04,3.1
,,,,.553,,,,,,,
3.3,.466,1.6,1.2,.568,0.7,118,6-7,1.7,3.9,-12.13,4.2
12.9,.315,4.1,3.3,.565,1.9,14,6-1,3.3,10.0,,
,,1.3,,,1.2,19,,,3.8,-6.55,
5.6,.418,2.3,1.7,.734,1.2,56,6-7,1.9,6.2,-6.64,4.8
7.0,.379,2.6,3.4,.733,2.5,25,6-2,1.4,7.8,-4.02,2.0
2.7,.315,0.9,1.4,.857,1.2,20,6-2,1.7,2.9,-6.75,2.1
1.1,.125,0.1,0.1,.000,0.0,15,6-2,0.6,0.3,2.78,0.5
11.7,.385,4.5,5.1,.729,3.7,121,6-2,2.5,14.6,-6.15,2.9
6.0,.567,3.4,1.7,.553,1.0,87,6-8,2.6,7.8,-4.30,4.5
0.6,.550,0.3,0.3,.313,0.1,63,6-10,1.1,0.8,-2.62,1.0
2.3,.421,0.9,0.7,.600,0.4,56,6-2,1.0,2.3,0.32,1.7
5.1,.467,2.4,1.8,.508,0.9,33,6-9,3.5,5.7,-2.05,6.6
7.8,.523,4.1,3.7,.600,2.2,80,6-8,2.2,10.4,1.85,4.1
