fgapg,fgpct,fgpg,ftapg,ftpct,ftpg,games,height,pfpg,ptspg,sospg,trbpg
8.0,.454,3.6,2.0,.752,1.5,99,6-9,2.0,9.6,8.04,4.6
3.8,.368,1.4,2.4,.727,1.8,18,5-10,1.8,5.0,1.69,1.6
2.3,.415,1.0,0.8,.545,0.4,28,6-7,1.3,2.4,-7.42,1.4
7.0,.401,2.8,2.7,.666,1.8,124,6-2,0.3,8.8,3.58,2.4
9.2,.472,4.3,2.4,.690,1.6,109,6-5,2.3,11.2,6.04,4.8
7.0,.382,2.7,3.2,.812,2.6,85,6-0,1.8,8.9,4.40,2.1
2.1,.265,0.6,1.3,.724,0.9,23,6-0,0.8,2.0,4.64,0.7
8.1,.442,3.6,1.2,.567,0.7,49,6-4,2.5,7.8,-0.97,3.3
3.9,.403,1.6,1.0,.695,0.7,79,6-4,1.3,4.7,4.68,1.7
2.6,.479,1.2,0.4,.696,0.3,56,6-3,1.1,2.8,3.91,1.1
5.2,.440,2.3,1.5,.543,0.8,24,6-4,1.4,5.4,3.79,1.3
3.0,.500,1.5,1.0,.500,0.5,2,6-4,1.0,3.5,-1.58,0.0
6.3,.559,3.5,1.8,.611,1.1,127,6-8,1.9,8.3,10.23,4.1
3.9,.490,1.9,1.0,.722,0.7,77,6-0,1.7,4.6,-6.22,1.5
7.8,.393,3.1,2.0,.792,1.6,49,5-11,1.3,7.7,-3.23,2.0
14.2,.453,6.4,9.3,.705,6.6,71,,2.4,19.4,-4.93,11.8
5.2,.387,2.0,2.2,.642,1.4,24,,2.5,5.4,,
3.5,.447,1.6,3.2,.788,2.5,75,6-0,,6.1,-9.58,1.3
8.2,.392,3.2,3.3,.639,2.1,86,6-0,2.7,9.8,3.87,2.3
7.3,.436,3.2,2.8,.746,2.1,48,6-7,,8.5,-7.89,7.5
,,,,,,,,,,-9.65,
0.0,,0.0,0.5,.000,0.0,2,6-8,0.5,0.0,5.30,0.5
5.5,.503,2.8,1.9,.725,1.4,53,6-8,2.9,7.0,-2.50,3.9
2.7,.413,1.1,0.7,.500,0.4,17,6-0,1.7,2.6,3.89,3.9
10.2,.565,5.8,3.7,.703,2.6,109,6-10,2.9,14.1,-5.23,6.0
10.8,.424,4.6,1.9,.645,1.3,55,6-4,2.8,11.3,-5.50,4.6
1.9,.457,0.9,0.5,.769,0.4,24,6-3,0.8,2.3,-6.10,1.3
7.4,.369,2.7,1.3,.721,0.9,107,6-3,1.0,7.6,-6.91,2.8
10.4,.494,5.2,2.2,.689,1.5,33,6-7,1.7,13.4,-4.38,5.0
6.4,.464,3.0,1.1,.708,0.8,85,6-7,0.8,6.7,2.10,2.8
7.2,.443,3.2,2.4,.584,1.4,114,6-6,3.3,8.1,-6.76,5.8
1.6,.394,0.6,1.1,.413,0.5,83,6-9,1.4,1.7,-9.42,2.1
2.5,.371,0.9,2.1,.462,1.0,25,,2.1,2.8,-10.00,1.9
1.1,.440,0.5,0.8,.684,0.6,23,6-3,0.7,1.5,-2.88,0.8
3.0,.413,1.2,1.8,.727,1.3,25,6-3,1.0,3.8,3.83,0.8
2.5,.459,1.2,1.2,.575,0.7,98,6-8,2.3,3.0,-4.38,4.6
6.6,.404,2.7,1.4,.836,1.1,85,5-10,1.7,7.6,2.71,1.6
2.4,.244,0.6,1.4,.577,0.8,19,6-1,1.0,1.9,,0.7
11.7,.485,5.7,4.6,.643,3.0,56,6-7,2.4,14.7,-11.02,6.1
4.0,.469,1.9,1.9,.653,1.2,40,6-7,1.0,5.0,-0.51,3.6
5.1,.448,2.3,2.2,.753,1.7,100,6-3,0.9,6.2,-2.87,1.9
8.0,.530,4.2,4.3,.756,3.2,62,6-4,2.2,12.3,-0.60,4.0
1.0,.350,0.3,0.7,.467,0.3,21,6-2,,1.0,-5.74,0.3
4.7,.365,1.7,2.1,.736,1.6,43,6-3,,5.3,-5.01,2.9
4.9,.358,1.8,0.9,.744,0.7,86,6-1,1.1,5.3,-2.87,1.3
0.6,.333,0.2,1.0,.400,0.4,5,6-2,0.0,0.8,5.68,0.4
3.6,.488,1.8,2.1,.543,1.1,22,6-7,,4.7,-0.61,4.4
9.1,.520,4.7,2.4,.711,1.7,59,6-4,,11.4,-0.78,5.3
2.3,.366,0.8,1.6,.624,1.0,53,6-3,1.7,2.9,-8.60,1.7
3.9,.381,1.5,0.4,.667,0.3,63,6-6,1.2,4.3,8.94,1.8
2.3,.520,1.2,1.1,.585,0.6,76,6-9,2.3,3.0,-5.78,3.4
10.8,.496,5.4,3.8,.646,2.4,111,6-6,2.4,13.8,7.91,5.6
15.9,.484,7.7,6.7,.674,4.5,77,6-9,3.1,20.0,2.05,11.1
11.2,.609,6.8,7.6,.746,5.7,54,6-6,3.2,19.3,-4.70,9.8
6.2,.399,2.5,3.8,.669,2.6,44,6-6,0.7,7.8,-9.67,5.1
4.4,.294,1.3,0.4,.300,0.1,27,6-3,1.0,3.4,-8.61,0.7
4.3,.431,1.9,0.6,.895,0.6,30,6-7,1.4,5.6,6.97,1.6
2.0,.308,0.6,0.4,.435,0.2,53,6-5,0.8,1.4,-6.59,1.3
3.4,.396,1.3,1.2,.629,0.8,50,6-1,0.5,3.7,-8.56,2.0
7.3,.418,3.0,1.6,.771,1.2,61,6-2,2.4,9.0,-2.68,2.9
5.6,.386,2.2,1.6,.732,1.2,130,6-1,1.5,6.9,-1.78,2.2
16.5,.410,6.8,3.5,.672,2.4,106,6-5,2.5,15.9,2.45,5.6
0.9,.294,0.3,0.8,.733,0.6,19,5-7,1.0,1.3,-4.09,1.0
6.5,.466,3.0,3.0,.619,1.8,88,6-6,2.0,8.1,-4.98,4.0
2.2,.452,1.0,0.9,.534,0.5,111,6-0,2.2,2.5,7.55,1.4
4.3,.231,1.0,0.7,.500,0.3,3,6-2,0.3,3.0,0.24,3.7
8.4,.400,3.4,1.3,.547,0.7,57,,2.5,7.4,-11.94,4.6
5.8,.400,2.3,1.3,.622,0.8,55,6-6,2.3,6.1,7.95,5.5
1.8,.340,0.6,0.7,.619,0.4,29,5-11,1.4,1.8,-5.81,1.1
0.8,.353,0.3,0.2,.500,0.1,21,6-0,0.8,0.9,,0.6
6.6,.291,1.9,1.8,.512,0.9,23,6-4,,5.6,-1.84,1.4
6.4,.436,2.8,1.2,.672,0.8,115,6-9,2.7,7.5,-1.60,3.6
1.8,.337,0.6,1.0,.453,0.5,103,6-8,1.5,1.7,-3.01,
8.8,.579,5.1,4.3,.397,1.7,68,6-6,1.1,11.9,0.20,7.3
2.1,.564,1.2,1.5,.714,1.1,19,,1.3,3.4,-5.23,1.6
11.7,.568,6.6,4.8,.655,3.1,53,6-5,1.6,16.5,-6.31,7.9
5.6,.520,2.9,3.4,.630,2.1,27,6-5,,8.0,-10.21,5.6
5.7,.330,1.9,1.6,.713,1.2,53,5-9,1.5,5.9,-5.55,3.2
5.1,.430,2.2,1.2,.667,0.8,61,6-8,1.9,5.9,5.37,4.2
